chain,triple,err_lucj,S0
newchain07,"(0, 5, 9)",577.7944651547165,8.836769297127493
newchain07,"(0, 6, 7)",536.9348200859756,5.569188978487591
newchain07,"(0, 6, 8)",503.3423163478146,8.23207604480229
newchain07,"(0, 6, 9)",566.9448468083766,9.114114065251254
newchain07,"(0, 7, 8)",489.48134728016333,8.606656673386103
newchain07,"(0, 7, 9)",551.8693241921966,9.488694693835068
newchain07,"(0, 8, 9)",481.932902699044,12.151581760149767
newchain07,"(1, 2, 3)",620.086279944652,4.687150958038624
newchain07,"(1, 2, 4)",616.1394120373735,4.409806189914862
newchain07,"(1, 2, 5)",624.069908960518,4.409806189914862
newchain07,"(1, 2, 6)",617.7604794318396,4.687150958038625
newchain07,"(1, 2, 7)",595.8944712270667,5.0617315866224395
newchain07,"(1, 2, 8)",595.1563995280092,7.724618652937137
newchain07,"(1, 2, 9)",567.7370655612543,8.606656673386103
newchain07,"(1, 3, 4)",606.2855301154295,4.035225561331047
newchain07,"(1, 3, 5)",613.3053623156721,4.035225561331047
newchain07,"(1, 3, 6)",606.4474284925217,4.31257032945481
newchain07,"(1, 3, 7)",582.5519455197536,4.687150958038625
newchain07,"(1, 3, 8)",587.1263574216155,7.3500380243533225
newchain07,"(1, 3, 9)",555.81674718597,8.23207604480229
newchain07,"(1, 4, 5)",610.9071890485591,3.7578807932072844
newchain07,"(1, 4, 6)",602.3559451664422,4.035225561331047
newchain07,"(1, 4, 7)",578.3229815313496,4.409806189914862
newchain07,"(1, 4, 8)",583.963175688182,7.0726932562295595
newchain07,"(1, 4, 9)",552.5652006815758,7.954731276678526
newchain07,"(1, 5, 6)",609.6355182490277,4.035225561331048
newchain07,"(1, 5, 7)",584.5737997265452,4.409806189914862
newchain07,"(1, 5, 8)",589.9404502908396,7.0726932562295595
newchain07,"(1, 5, 9)",559.281956095389,7.954731276678526
newchain07,"(1, 6, 7)",578.4148479664104,4.687150958038625
newchain07,"(1, 6, 8)",586.7925435281416,7.3500380243533225
newchain07,"(1, 6, 9)",550.4364540587137,8.23207604480229
newchain07,"(1, 7, 8)",569.250072143407,7.724618652937137
newchain07,"(1, 7, 9)",529.2480683622794,8.606656673386103
newchain07,"(1, 8, 9)",506.10909344827616,11.2695437397008
newchain07,"(2, 3, 4)",540.7612143756148,1.3723384950163493
newchain07,"(2, 3, 5)",547.7756126562392,1.3723384950163493
newchain07,"(2, 3, 6)",541.5107141559537,1.6496832631401122
newchain07,"(2, 3, 7)",522.4949827305396,2.024263891723927
newchain07,"(2, 3, 8)",507.353642858992,4.687150958038624
newchain07,"(2, 3, 9)",516.2995617849955,5.569188978487591
newchain07,"(2, 4, 5)",548.6541462923151,1.0949937268925867
newchain07,"(2, 4, 6)",540.6933778431791,1.3723384950163493
newchain07,"(2, 4, 7)",521.4572956045247,1.746919123600164
newchain07,"(2, 4, 8)",507.30866666746977,4.409806189914862
newchain07,"(2, 4, 9)",516.7126247907214,5.291844210363828
newchain07,"(2, 5, 6)",547.9234457059982,1.3723384950163495
newchain07,"(2, 5, 7)",527.6742851743493,1.746919123600164
newchain07,"(2, 5, 8)",513.4049501652562,4.409806189914862
newchain07,"(2, 5, 9)",523.0410970707516,5.291844210363828
newchain07,"(2, 6, 7)",522.102801789936,2.024263891723927
newchain07,"(2, 6, 8)",511.0190486877624,4.687150958038624
newchain07,"(2, 6, 9)",514.6043489703756,5.569188978487591
newchain07,"(2, 7, 8)",497.4470399906341,5.0617315866224395
newchain07,"(2, 7, 9)",498.63992253712473,5.943769607071405
newchain07,"(2, 8, 9)",451.5502173325956,8.606656673386103
newchain07,"(3, 4, 5)",544.0686183270432,0.7204130983087715
newchain07,"(3, 4, 6)",535.483173119756,0.9977578664325344
newchain07,"(3, 4, 7)",514.1737312500165,1.3723384950163489
newchain07,"(3, 4, 8)",505.7637010542289,4.035225561331047
newchain07,"(3, 4, 9)",511.23936787284043,4.917263581780013
newchain07,"(3, 5, 6)",541.8038328354955,0.9977578664325344
newchain07,"(3, 5, 7)",519.4806253541282,1.372338495016349
newchain07,"(3, 5, 8)",510.879653991136,4.035225561331047
newchain07,"(3, 5, 9)",516.7062845976034,4.917263581780013
newchain07,"(3, 6, 7)",513.274051067416,1.649683263140112
newchain07,"(3, 6, 8)",508.00457361103037,4.312570329454809
newchain07,"(3, 6, 9)",507.70676107838585,5.194608349903776
newchain07,"(3, 7, 8)",492.36021569683874,4.687150958038624
newchain07,"(3, 7, 9)",489.3513726501526,5.56918897848759
newchain07,"(3, 8, 9)",447.08617713279517,8.232076044802287
newchain07,"(4, 5, 6)",542.7125332314287,0.7204130983087718
newchain07,"(4, 5, 7)",520.1881811187023,1.0949937268925862
newchain07,"(4, 5, 8)",512.6577453124747,3.757880793207284
newchain07,"(4, 5, 9)",518.8808866811137,4.639918813656251
newchain07,"(4, 6, 7)",512.26605116414,1.372338495016349
newchain07,"(4, 6, 8)",508.03500492276135,4.035225561331047
newchain07,"(4, 6, 9)",508.2557075687753,4.917263581780013
newchain07,"(4, 7, 8)",492.19383339838885,4.409806189914861
newchain07,"(4, 7, 9)",489.7317343610972,5.291844210363828
newchain07,"(4, 8, 9)",448.5666200646143,7.954731276678525
newchain07,"(5, 6, 7)",517.8035571496827,1.3723384950163493
newchain07,"(5, 6, 8)",513.3894701759579,4.035225561331047
newchain07,"(5, 6, 9)",513.8783725675182,4.917263581780013
newchain07,"(5, 7, 8)",496.47951296026883,4.409806189914861
newchain07,"(5, 7, 9)",494.3639301969789,5.291844210363828
newchain07,"(5, 8, 9)",453.243760884809,7.954731276678526
newchain07,"(6, 7, 8)",494.15339757093955,4.687150958038624
newchain07,"(6, 7, 9)",486.0751326474828,5.56918897848759
newchain07,"(6, 8, 9)",448.3011518083408,8.232076044802287
newchain07,"(7, 8, 9)",434.91828614734374,8.606656673386102
newchain08,"(0, 1, 2)",532.138355884789,8.606656673386103
newchain08,"(0, 1, 3)",527.8411158161607,8.23207604480229
newchain08,"(0, 1, 4)",530.9435339440682,7.954731276678526
newchain08,"(0, 1, 5)",531.9827462210975,7.954731276678526
newchain08,"(0, 1, 6)",530.0759019980212,8.23207604480229
newchain08,"(0, 1, 7)",517.5532252187783,8.606656673386103
newchain08,"(0, 1, 8)",513.7610063420049,11.2695437397008
newchain08,"(0, 1, 9)",529.9475900171426,12.151581760149767
newchain08,"(0, 2, 3)",493.8276195025999,5.56918897848759
newchain08,"(0, 2, 4)",500.40019529917055,5.291844210363828
newchain08,"(0, 2, 5)",501.740923403065,5.291844210363828
newchain08,"(0, 2, 6)",500.4576172582906,5.569188978487591
newchain08,"(0, 2, 7)",491.73508593231753,5.943769607071405
newchain08,"(0, 2, 8)",463.11674419372116,8.606656673386103
newchain08,"(0, 2, 9)",528.6336754492042,9.488694693835068
newchain08,"(0, 3, 4)",502.23242570396565,4.917263581780013
newchain08,"(0, 3, 5)",502.3905979137142,4.917263581780013
newchain08,"(0, 3, 6)",500.46071442950256,5.194608349903776
newchain08,"(0, 3, 7)",489.85416369174663,5.56918897848759
newchain08,"(0, 3, 8)",466.3049723955153,8.232076044802287
newchain08,"(0, 3, 9)",530.2108644669747,9.114114065251254
newchain08,"(0, 4, 5)",510.73880433477734,4.639918813656251
newchain08,"(0, 4, 6)",507.1641809062903,4.917263581780014
newchain08,"(0, 4, 7)",496.23511743170036,5.291844210363828
newchain08,"(0, 4, 8)",473.44272413515574,7.954731276678526
newchain08,"(0, 4, 9)",537.1730086892867,8.836769297127493
newchain08,"(0, 5, 6)",507.6958381545866,4.917263581780014
newchain08,"(0, 5, 7)",495.6206060488224,5.291844210363828
newchain08,"(0, 5, 8)",472.86607777117774,7.954731276678526
newchain08,"(0, 5, 9)",536.4610673508414,8.836769297127493
newchain08,"(0, 6, 7)",494.2168511384839,5.569188978487591
newchain08,"(0, 6, 8)",474.8146307784804,8.23207604480229
newchain08,"(0, 6, 9)",531.7738809404684,9.114114065251254
newchain08,"(0, 7, 8)",468.8183071752645,8.606656673386103
newchain08,"(0, 7, 9)",524.8219700977055,9.488694693835068
newchain08,"(0, 8, 9)",469.218870403517,12.151581760149767
newchain08,"(1, 2, 3)",537.7608349763045,4.687150958038624
newchain08,"(1, 2, 4)",538.9095912007233,4.409806189914862
newchain08,"(1, 2, 5)",540.4830885006672,4.409806189914862
newchain08,"(1, 2, 6)",540.2908457550284,4.687150958038625
newchain08,"(1, 2, 7)",529.1147414909441,5.0617315866224395
newchain08,"(1, 2, 8)",550.3221245774741,7.724618652937137
newchain08,"(1, 2, 9)",503.51383117931283,8.606656673386103
newchain08,"(1, 3, 4)",539.1441611862123,4.035225561331047
newchain08,"(1, 3, 5)",539.4971271192626,4.035225561331047
newchain08,"(1, 3, 6)",538.8614686726419,4.31257032945481
newchain08,"(1, 3, 7)",525.6496579288008,4.687150958038625
newchain08,"(1, 3, 8)",552.0481078210003,7.3500380243533225
newchain08,"(1, 3, 9)",501.8830880684133,8.23207604480229
newchain08,"(1, 4, 5)",542.4758396895984,3.7578807932072844
newchain08,"(1, 4, 6)",540.0307149551544,4.035225561331047
newchain08,"(1, 4, 7)",526.6822757456895,4.409806189914862
newchain08,"(1, 4, 8)",553.8591411982692,7.0726932562295595
newchain08,"(1, 4, 9)",503.98755654576365,7.954731276678526
newchain08,"(1, 5, 6)",540.8232173853156,4.035225561331048
newchain08,"(1, 5, 7)",526.2854677790241,4.409806189914862
newchain08,"(1, 5, 8)",553.5739570132323,7.0726932562295595
newchain08,"(1, 5, 9)",503.8406314060211,7.954731276678526
newchain08,"(1, 6, 7)",526.1349377021185,4.687150958038625
newchain08,"(1, 6, 8)",556.1946929053292,7.3500380243533225
newchain08,"(1, 6, 9)",500.9024586983779,8.23207604480229
newchain08,"(1, 7, 8)",548.270859015858,7.724618652937137
newchain08,"(1, 7, 9)",490.49428322388786,8.606656673386103
newchain08,"(1, 8, 9)",486.89942431778286,11.2695437397008
newchain08,"(2, 3, 4)",478.15364952668824,1.3723384950163493
newchain08,"(2, 3, 5)",478.5883367292616,1.3723384950163493
newchain08,"(2, 3, 6)",478.7386733568839,1.6496832631401122
newchain08,"(2, 3, 7)",469.7875020881854,2.024263891723927
newchain08,"(2, 3, 8)",473.28368600528404,4.687150958038624
newchain08,"(2, 3, 9)",468.19385609213083,5.569188978487591
newchain08,"(2, 4, 5)",485.0172538878992,1.0949937268925867
newchain08,"(2, 4, 6)",483.3281496947448,1.3723384950163493
newchain08,"(2, 4, 7)",474.13677435936916,1.746919123600164
newchain08,"(2, 4, 8)",478.3739776884621,4.409806189914862
newchain08,"(2, 4, 9)",474.0688244185023,5.291844210363828
newchain08,"(2, 5, 6)",484.17472179686973,1.3723384950163495
newchain08,"(2, 5, 7)",473.8163167390885,1.746919123600164
newchain08,"(2, 5, 8)",478.1783451392574,4.409806189914862
newchain08,"(2, 5, 9)",473.74233624663464,5.291844210363828
newchain08,"(2, 6, 7)",474.430885592839,2.024263891723927
newchain08,"(2, 6, 8)",481.77291945861356,4.687150958038624
newchain08,"(2, 6, 9)",471.3320193286066,5.569188978487591
newchain08,"(2, 7, 8)",477.48304887014916,5.0617315866224395
newchain08,"(2, 7, 9)",465.2351885476866,5.943769607071405
newchain08,"(2, 8, 9)",435.4623831185966,8.606656673386103
newchain08,"(3, 4, 5)",490.4699083295272,0.7204130983087715
newchain08,"(3, 4, 6)",488.2705641995893,0.9977578664325344
newchain08,"(3, 4, 7)",476.9079932514595,1.3723384950163489
newchain08,"(3, 4, 8)",486.7056097189124,4.035225561331047
newchain08,"(3, 4, 9)",478.8056891047816,4.917263581780013
newchain08,"(3, 5, 6)",487.90752478199016,0.9977578664325344
newchain08,"(3, 5, 7)",475.378709496244,1.372338495016349
newchain08,"(3, 5, 8)",485.25791358634416,4.035225561331047
newchain08,"(3, 5, 9)",477.30861806459757,4.917263581780013
newchain08,"(3, 6, 7)",475.47167624290586,1.649683263140112
newchain08,"(3, 6, 8)",488.4459280170459,4.312570329454809
newchain08,"(3, 6, 9)",474.4364680055133,5.194608349903776
newchain08,"(3, 7, 8)",481.89413690829406,4.687150958038624
newchain08,"(3, 7, 9)",465.9118413431296,5.56918897848759
newchain08,"(3, 8, 9)",441.07535101550786,8.232076044802287
newchain08,"(4, 5, 6)",494.4450132991882,0.7204130983087718
newchain08,"(4, 5, 7)",481.69422445698996,1.0949937268925862
newchain08,"(4, 5, 8)",492.35006922401857,3.757880793207284
newchain08,"(4, 5, 9)",485.1313275015956,4.639918813656251
newchain08,"(4, 6, 7)",479.9619510588231,1.372338495016349
newchain08,"(4, 6, 8)",493.66178962177634,4.035225561331047
newchain08,"(4, 6, 9)",480.51735040287105,4.917263581780013
newchain08,"(4, 7, 8)",486.930283371688,4.409806189914861
newchain08,"(4, 7, 9)",471.7732312324516,5.291844210363828
newchain08,"(4, 8, 9)",447.8696556418358,7.954731276678525
newchain08,"(5, 6, 7)",478.8529816394149,1.3723384950163493
newchain08,"(5, 6, 8)",492.6504042958566,4.035225561331047
newchain08,"(5, 6, 9)",479.3684805328207,4.917263581780013
newchain08,"(5, 7, 8)",484.714290493562,4.409806189914861
newchain08,"(5, 7, 9)",469.5395460904015,5.291844210363828
newchain08,"(5, 8, 9)",445.75629957707986,7.954731276678526
newchain08,"(6, 7, 8)",488.25002289704054,4.687150958038624
newchain08,"(6, 7, 9)",467.1658890043311,5.56918897848759
newchain08,"(6, 8, 9)",446.64589262996657,8.232076044802287
newchain08,"(7, 8, 9)",442.2848497582965,8.606656673386102
newchain09,"(0, 1, 2)",805.3461465500877,8.606656673386103
newchain09,"(0, 1, 3)",784.4668836935869,8.23207604480229
newchain09,"(0, 1, 4)",784.4134507803133,7.954731276678526
newchain09,"(0, 1, 5)",788.97514716554,7.954731276678526
newchain09,"(0, 1, 6)",785.1201859847379,8.23207604480229
newchain09,"(0, 1, 7)",750.0444713810772,8.606656673386103
newchain09,"(0, 1, 8)",677.2945855838622,11.2695437397008
newchain09,"(0, 1, 9)",756.9639071347858,12.151581760149767
newchain09,"(0, 2, 3)",710.6159152905125,5.56918897848759
newchain09,"(0, 2, 4)",712.6617519047525,5.291844210363828
newchain09,"(0, 2, 5)",717.7347121358774,5.291844210363828
newchain09,"(0, 2, 6)",713.7781424052791,5.569188978487591
newchain09,"(0, 2, 7)",681.4583627754995,5.943769607071405
newchain09,"(0, 2, 8)",591.6823924368151,8.606656673386103
newchain09,"(0, 2, 9)",709.7873127798939,9.488694693835068
newchain09,"(0, 3, 4)",698.0852699910382,4.917263581780013
newchain09,"(0, 3, 5)",701.9802665936172,4.917263581780013
newchain09,"(0, 3, 6)",697.4526256974993,5.194608349903776
newchain09,"(0, 3, 7)",663.4581858310567,5.56918897848759
newchain09,"(0, 3, 8)",577.6668978960391,8.232076044802287
newchain09,"(0, 3, 9)",694.6843006260268,9.114114065251254
newchain09,"(0, 4, 5)",705.6585957854784,4.639918813656251
newchain09,"(0, 4, 6)",699.6681392123065,4.917263581780014
newchain09,"(0, 4, 7)",665.4888784784241,5.291844210363828
newchain09,"(0, 4, 8)",580.6720880502887,7.954731276678526
newchain09,"(0, 4, 9)",696.9879233516236,8.836769297127493
newchain09,"(0, 5, 6)",704.1339335690209,4.917263581780014
newchain09,"(0, 5, 7)",668.8601995126478,5.291844210363828
newchain09,"(0, 5, 8)",584.7938230615597,7.954731276678526
newchain09,"(0, 5, 9)",701.2099731501218,8.836769297127493
newchain09,"(0, 6, 7)",665.2337596888663,5.569188978487591
newchain09,"(0, 6, 8)",584.0806033967789,8.23207604480229
newchain09,"(0, 6, 9)",694.7227901487522,9.114114065251254
newchain09,"(0, 7, 8)",555.5678836582656,8.606656673386103
newchain09,"(0, 7, 9)",665.5232794521124,9.488694693835068
newchain09,"(0, 8, 9)",558.0327135020253,12.151581760149767
newchain09,"(1, 2, 3)",840.1927891535071,4.687150958038624
newchain09,"(1, 2, 4)",839.3673765666812,4.409806189914862
newchain09,"(1, 2, 5)",844.4707270979866,4.409806189914862
newchain09,"(1, 2, 6)",842.3416658846526,4.687150958038625
newchain09,"(1, 2, 7)",807.7118401528462,5.0617315866224395
newchain09,"(1, 2, 8)",751.9849627181072,7.724618652937137
newchain09,"(1, 2, 9)",782.8447882691067,8.606656673386103
newchain09,"(1, 3, 4)",822.8971916277636,4.035225561331047
newchain09,"(1, 3, 5)",826.8216344534558,4.035225561331047
newchain09,"(1, 3, 6)",824.2859023210958,4.31257032945481
newchain09,"(1, 3, 7)",788.0963851247297,4.687150958038625
newchain09,"(1, 3, 8)",736.9913367418892,7.3500380243533225
newchain09,"(1, 3, 9)",764.0820813632931,8.23207604480229
newchain09,"(1, 4, 5)",827.4569008563643,3.7578807932072844
newchain09,"(1, 4, 6)",823.4048002405423,4.035225561331047
newchain09,"(1, 4, 7)",787.0446445352864,4.409806189914862
newchain09,"(1, 4, 8)",736.187046473085,7.0726932562295595
newchain09,"(1, 4, 9)",763.7207871920841,7.954731276678526
newchain09,"(1, 5, 6)",827.9453892691296,4.035225561331048
newchain09,"(1, 5, 7)",790.5015503735564,4.409806189914862
newchain09,"(1, 5, 8)",740.3549061906106,7.0726932562295595
newchain09,"(1, 5, 9)",768.2340484441283,7.954731276678526
newchain09,"(1, 6, 7)",788.7822454677708,4.687150958038625
newchain09,"(1, 6, 8)",740.5940854739237,7.3500380243533225
newchain09,"(1, 6, 9)",764.2294872949584,8.23207604480229
newchain09,"(1, 7, 8)",710.9209053044117,7.724618652937137
newchain09,"(1, 7, 9)",730.6934384212847,8.606656673386103
newchain09,"(1, 8, 9)",654.8734974656049,11.2695437397008
newchain09,"(2, 3, 4)",728.5809499023603,1.3723384950163493
newchain09,"(2, 3, 5)",732.8388081374504,1.3723384950163493
newchain09,"(2, 3, 6)",730.3965090640165,1.6496832631401122
newchain09,"(2, 3, 7)",697.118780442783,2.024263891723927
newchain09,"(2, 3, 8)",630.8792524684526,4.687150958038624
newchain09,"(2, 3, 9)",688.0628783137803,5.569188978487591
newchain09,"(2, 4, 5)",735.4433060881984,1.0949937268925867
newchain09,"(2, 4, 6)",731.4226794107528,1.3723384950163493
newchain09,"(2, 4, 7)",697.9924120020593,1.746919123600164
newchain09,"(2, 4, 8)",632.3542982610509,4.409806189914862
newchain09,"(2, 4, 9)",689.9444634810843,5.291844210363828
newchain09,"(2, 5, 6)",736.2708159001778,1.3723384950163495
newchain09,"(2, 5, 7)",701.7955177845305,1.746919123600164
newchain09,"(2, 5, 8)",636.9675223665822,4.409806189914862
newchain09,"(2, 5, 9)",694.6079587365288,5.291844210363828
newchain09,"(2, 6, 7)",700.2180259092379,2.024263891723927
newchain09,"(2, 6, 8)",637.8799347207433,4.687150958038624
newchain09,"(2, 6, 9)",690.460939685332,5.569188978487591
newchain09,"(2, 7, 8)",610.706194903063,5.0617315866224395
newchain09,"(2, 7, 9)",660.6644453698003,5.943769607071405
newchain09,"(2, 8, 9)",568.4877883729271,8.606656673386103
newchain09,"(3, 4, 5)",724.6745438988471,0.7204130983087715
newchain09,"(3, 4, 6)",720.2157424107289,0.9977578664325344
newchain09,"(3, 4, 7)",684.9584289697245,1.3723384950163489
newchain09,"(3, 4, 8)",624.5750982427838,4.035225561331047
newchain09,"(3, 4, 9)",678.4459163496432,4.917263581780013
newchain09,"(3, 5, 6)",723.8977920692075,0.9977578664325344
newchain09,"(3, 5, 7)",687.5858648038378,1.372338495016349
newchain09,"(3, 5, 8)",627.9482854222556,4.035225561331047
newchain09,"(3, 5, 9)",681.9735121088693,4.917263581780013
newchain09,"(3, 6, 7)",685.5906938382459,1.649683263140112
newchain09,"(3, 6, 8)",628.6217737502416,4.312570329454809
newchain09,"(3, 6, 9)",677.3926346766385,5.194608349903776
newchain09,"(3, 7, 8)",599.3403118369524,4.687150958038624
newchain09,"(3, 7, 9)",645.6536508247676,5.56918897848759
newchain09,"(3, 8, 9)",557.9882761460437,8.232076044802287
newchain09,"(4, 5, 6)",726.6366808380455,0.7204130983087718
newchain09,"(4, 5, 7)",690.2268964204738,1.0949937268925862
newchain09,"(4, 5, 8)",631.3343635611845,3.757880793207284
newchain09,"(4, 5, 9)",685.6061210038478,4.639918813656251
newchain09,"(4, 6, 7)",686.6258705198023,1.372338495016349
newchain09,"(4, 6, 8)",630.287733986651,4.035225561331047
newchain09,"(4, 6, 9)",679.5065455688824,4.917263581780013
newchain09,"(4, 7, 8)",600.9756734974561,4.409806189914861
newchain09,"(4, 7, 9)",647.6510541829388,5.291844210363828
newchain09,"(4, 8, 9)",560.8539337836218,7.954731276678525
newchain09,"(5, 6, 7)",689.8605602078271,1.3723384950163493
newchain09,"(5, 6, 8)",634.2983394105088,4.035225561331047
newchain09,"(5, 6, 9)",683.5654194512308,4.917263581780013
newchain09,"(5, 7, 8)",603.8507360809265,4.409806189914861
newchain09,"(5, 7, 9)",650.6298333921228,5.291844210363828
newchain09,"(5, 8, 9)",564.7434026611861,7.954731276678526
newchain09,"(6, 7, 8)",605.3357859891344,4.687150958038624
newchain09,"(6, 7, 9)",646.9159174280624,5.56918897848759
newchain09,"(6, 8, 9)",563.7218269097044,8.232076044802287
newchain09,"(7, 8, 9)",537.5723824913443,8.606656673386102
newchain10,"(0, 1, 2)",549.7187274899425,8.606656673386103
newchain10,"(0, 1, 3)",543.5332776840696,8.23207604480229
newchain10,"(0, 1, 4)",546.7755006809085,7.954731276678526
newchain10,"(0, 1, 5)",547.1388590694195,7.954731276678526
newchain10,"(0, 1, 6)",546.2025538955846,8.23207604480229
newchain10,"(0, 1, 7)",525.8919662063697,8.606656673386103
newchain10,"(0, 1, 8)",541.1971245770148,11.2695437397008
newchain10,"(0, 1, 9)",529.869953641275,12.151581760149767
newchain10,"(0, 2, 3)",553.4764657554705,5.56918897848759
newchain10,"(0, 2, 4)",560.0080310834156,5.291844210363828
newchain10,"(0, 2, 5)",561.196724301885,5.291844210363828
newchain10,"(0, 2, 6)",561.0023714585841,5.569188978487591
newchain10,"(0, 2, 7)",545.1602441094749,5.943769607071405
newchain10,"(0, 2, 8)",542.0768897247231,8.606656673386103
newchain10,"(0, 2, 9)",563.3521628977895,9.488694693835068
newchain10,"(0, 3, 4)",562.942617686324,4.917263581780013
newchain10,"(0, 3, 5)",562.8278804300342,4.917263581780013
newchain10,"(0, 3, 6)",562.2846244955095,5.194608349903776
newchain10,"(0, 3, 7)",544.7654952379812,5.56918897848759
newchain10,"(0, 3, 8)",547.1945038164225,8.232076044802287
newchain10,"(0, 3, 9)",564.839683940245,9.114114065251254
newchain10,"(0, 4, 5)",571.359822900451,4.639918813656251
newchain10,"(0, 4, 6)",569.3202401695521,4.917263581780014
newchain10,"(0, 4, 7)",551.4729104336702,5.291844210363828
newchain10,"(0, 4, 8)",554.5743330441919,7.954731276678526
newchain10,"(0, 4, 9)",572.6004890599344,8.836769297127493
newchain10,"(0, 5, 6)",569.7942180647173,4.917263581780014
newchain10,"(0, 5, 7)",550.7168942871541,5.291844210363828
newchain10,"(0, 5, 8)",554.3903091032769,7.954731276678526
newchain10,"(0, 5, 9)",572.2773335268494,8.836769297127493
newchain10,"(0, 6, 7)",551.0493777651027,5.569188978487591
newchain10,"(0, 6, 8)",557.6936533794736,8.23207604480229
newchain10,"(0, 6, 9)",570.1284684670194,9.114114065251254
newchain10,"(0, 7, 8)",547.7318310355868,8.606656673386103
newchain10,"(0, 7, 9)",557.4543397307297,9.488694693835068
newchain10,"(0, 8, 9)",532.1706534143482,12.151581760149767
newchain10,"(1, 2, 3)",611.4753197743381,4.687150958038624
newchain10,"(1, 2, 4)",613.891474529443,4.409806189914862
newchain10,"(1, 2, 5)",615.1031080241651,4.409806189914862
newchain10,"(1, 2, 6)",616.295650873468,4.687150958038625
newchain10,"(1, 2, 7)",596.5149885800374,5.0617315866224395
newchain10,"(1, 2, 8)",632.9049292721427,7.724618652937137
newchain10,"(1, 2, 9)",556.7959860799085,8.606656673386103
newchain10,"(1, 3, 4)",613.5049466233334,4.035225561331047
newchain10,"(1, 3, 5)",613.4026149886198,4.035225561331047
newchain10,"(1, 3, 6)",614.5290641444019,4.31257032945481
newchain10,"(1, 3, 7)",592.752027175953,4.687150958038625
newchain10,"(1, 3, 8)",634.6837941454817,7.3500380243533225
newchain10,"(1, 3, 9)",553.3902829435729,8.23207604480229
newchain10,"(1, 4, 5)",617.8580334883615,3.7578807932072844
newchain10,"(1, 4, 6)",617.3034727544353,4.035225561331047
newchain10,"(1, 4, 7)",595.3941129317668,4.409806189914862
newchain10,"(1, 4, 8)",638.2112676403615,7.0726932562295595
newchain10,"(1, 4, 9)",557.3892437055292,7.954731276678526
newchain10,"(1, 5, 6)",617.8571627454685,4.035225561331048
newchain10,"(1, 5, 7)",594.7169370245247,4.409806189914862
newchain10,"(1, 5, 8)",638.2168963324668,7.0726932562295595
newchain10,"(1, 5, 9)",557.4431616902631,7.954731276678526
newchain10,"(1, 6, 7)",596.6977380454086,4.687150958038625
newchain10,"(1, 6, 8)",642.6260230970753,7.3500380243533225
newchain10,"(1, 6, 9)",557.0412589618403,8.23207604480229
newchain10,"(1, 7, 8)",628.8671826049166,7.724618652937137
newchain10,"(1, 7, 9)",539.0253740380384,8.606656673386103
newchain10,"(1, 8, 9)",558.7383288634963,11.2695437397008
newchain10,"(2, 3, 4)",605.8376990653746,1.3723384950163493
newchain10,"(2, 3, 5)",606.3944942611164,1.3723384950163493
newchain10,"(2, 3, 6)",608.2416857419579,1.6496832631401122
newchain10,"(2, 3, 7)",591.1035750906298,2.024263891723927
newchain10,"(2, 3, 8)",615.4245417950923,4.687150958038624
newchain10,"(2, 3, 9)",565.457247943094,5.569188978487591
newchain10,"(2, 4, 5)",614.0104281776662,1.0949937268925867
newchain10,"(2, 4, 6)",614.2241711029035,1.3723384950163493
newchain10,"(2, 4, 7)",596.8470644386779,1.746919123600164
newchain10,"(2, 4, 8)",621.7733306323288,4.409806189914862
newchain10,"(2, 4, 9)",573.0003910158122,5.291844210363828
newchain10,"(2, 5, 6)",615.4099537406781,1.3723384950163495
newchain10,"(2, 5, 7)",596.827133053333,1.746919123600164
newchain10,"(2, 5, 8)",622.449107952181,4.409806189914862
newchain10,"(2, 5, 9)",573.5137898205744,5.291844210363828
newchain10,"(2, 6, 7)",599.4938867360471,2.024263891723927
newchain10,"(2, 6, 8)",627.5375288769949,4.687150958038624
newchain10,"(2, 6, 9)",573.8818652213107,5.569188978487591
newchain10,"(2, 7, 8)",617.8065856037759,5.0617315866224395
newchain10,"(2, 7, 9)",560.3591833231967,5.943769607071405
newchain10,"(2, 8, 9)",559.8462447545263,8.606656673386103
newchain10,"(3, 4, 5)",621.3805444181055,0.7204130983087715
newchain10,"(3, 4, 6)",621.4130075443602,0.9977578664325344
newchain10,"(3, 4, 7)",602.1567981308796,1.3723384950163489
newchain10,"(3, 4, 8)",632.6908498621782,4.035225561331047
newchain10,"(3, 4, 9)",578.6861849079745,4.917263581780013
newchain10,"(3, 5, 6)",621.3445624098508,0.9977578664325344
newchain10,"(3, 5, 7)",600.8731938967094,1.372338495016349
newchain10,"(3, 5, 8)",632.0636055962856,4.035225561331047
newchain10,"(3, 5, 9)",577.9334026346144,4.917263581780013
newchain10,"(3, 6, 7)",603.3686418972461,1.649683263140112
newchain10,"(3, 6, 8)",636.9798490936524,4.312570329454809
newchain10,"(3, 6, 9)",578.165238632078,5.194608349903776
newchain10,"(3, 7, 8)",625.6381957962542,4.687150958038624
newchain10,"(3, 7, 9)",562.5794440132435,5.56918897848759
newchain10,"(3, 8, 9)",566.9631268180177,8.232076044802287
newchain10,"(4, 5, 6)",629.4313439124544,0.7204130983087718
newchain10,"(4, 5, 7)",608.7627555303561,1.0949937268925862
newchain10,"(4, 5, 8)",640.4840661428217,3.757880793207284
newchain10,"(4, 5, 9)",587.6051077361773,4.639918813656251
