system,chain,triple,tag,err_lucj,full_capture,n_unique_alpha,n_unique_beta,depth,status,err_sqd,captured,retained_J,retained_J_samespin,retained_J_oppspin,entropy_alpha,gini_alpha,top15_mass_alpha,w16_w15_alpha,S0,S1,S2,S3,S4
H10,rand007,"(1, 4, 7)",rand007_1-4-7,586.4094777366757,1.0000000000004083,245,242,3382,OK,260.87977530669895,0.5737332499436106,0.2287439619650334,0.4237586609185288,0.0337292630115381,1.0027291097502125,0.9763166,0.942599,0.9944065484311052,4.409806189914862,25.854353509831085,4.010349222220406,225.3389419216026,103.68498648916253
H10,rand007,"(1, 6, 7)",rand007_1-6-7,593.3144755243073,1.0000000000004083,247,247,3382,OK,310.1122018089564,0.5128302772233498,0.2291411057062288,0.4237586609185288,0.0345235504939288,1.054635446777808,0.9753330607287448,0.940213,0.9851917478800152,4.687150958038625,27.13597416668917,4.419607917278226,236.81798732255245,119.93036627015687
H10,rand007,"(0, 2, 7)",rand007_0-2-7,578.6990209780561,1.0000000000004077,250,251,3332,OK,215.39947887265853,0.6695513834559433,0.2472857340573047,0.4237586609185288,0.0708128071960806,1.3839917788092522,0.96589288,0.9187785,0.9913565644618324,5.943769607071405,34.23018562751505,5.818204654741117,301.3795892556133,199.15822535066053
H10,rand007,"(3, 6, 9)",rand007_3-6-9,550.2798409134613,1.0000000000004037,251,249,3332,OK,269.1237568080016,0.5923666542545103,0.245386875947429,0.4237586609185288,0.0670150909763293,1.1760557151609925,0.9710485577689244,0.926557,0.9753255030501684,5.194608349903776,33.55004998075406,4.707988414858733,299.4941345851955,157.9532466273216
H10,rand007,"(1, 2, 6)",rand007_1-2-6,630.4643858124912,1.0000000000003957,247,248,3382,OK,309.62763259623307,0.5163581200713618,0.2291411057062288,0.4237586609185288,0.0345235504939288,1.2098887281421435,0.9724753805668016,0.9359375,0.9878021486123544,4.687150958038625,26.069257899030713,4.426965408876634,227.9836206903298,115.40770295409293
H10,rand007,"(1, 5, 7)",rand007_1-5-7,593.478239136008,1.0000000000003972,247,248,3382,OK,307.4320742311212,0.5185250822422232,0.2287439619650334,0.4237586609185288,0.0337292630115381,1.0261039142094246,0.9760612834008096,0.941839,0.9931133056133056,4.409806189914862,25.861595196240277,4.072804217449622,225.41464321990662,105.3292139852223
H10,rand007,"(0, 2, 9)",rand007_0-2-9,619.881838816041,1.000000000000409,252,252,3332,OK,217.85019032460883,0.6609392640751481,0.2780838220961756,0.4237586609185288,0.1324089832738224,2.3190113536164927,0.9317344404761904,0.8293845,0.9006148826703476,9.488694693835068,61.47786031868722,9.279744236293954,544.8560588150956,570.4988199520226
H10,rand007,"(2, 3, 5)",rand007_2-3-5,565.3726442896741,1.0000000000004086,243,229,3332,OK,371.58477217940344,0.4580023516347256,0.2141916441673628,0.4237586609185288,0.0046246274161968,0.7092173799665754,0.9845498477366256,0.9729845,0.973142345568487,1.3723384950163493,3.9612800514745348,1.1725223225827095,35.77995429084484,4.644689286355477
H10,rand007,"(5, 7, 9)",rand007_5-7-9,539.8716358734497,1.0000000000003997,249,245,3332,OK,219.67120761325543,0.6562824502450649,0.2459391612611715,0.4237586609185288,0.0681196616038142,1.1430568183524303,0.9710199598393574,0.927093,0.9581357812972864,5.291844210363828,34.21081522001457,4.954842237898588,305.19820079665766,169.50919224507206
H10,rand007,"(0, 5, 7)",rand007_0-5-7,571.1073022356867,1.000000000000404,250,247,3332,OK,212.1238972681727,0.6763101581038712,0.2459391612611715,0.4237586609185288,0.0681196616038142,1.2599565178329726,0.970090052,0.930399,0.7241780883275105,5.291844210363828,32.160240181563196,4.999593197482058,282.3624128005454,160.78811804113252
H10,rand007,"(1, 5, 6)",rand007_1-5-6,620.6896403413848,1.000000000000402,246,244,3382,OK,303.04575867559345,0.5273514390385423,0.2277945329100956,0.4237586609185288,0.0318304049016624,1.0726698197914954,0.9761630772357724,0.9462815,0.9425365062195782,4.035225561331048,23.99931245307887,3.7429745484492782,208.9664442352619,89.82881569215601
H10,rand007,"(5, 6, 7)",rand007_5-6-7,547.8985542715407,1.0000000000003963,236,234,3332,OK,255.9476032054704,0.5642934866836116,0.2141916441673628,0.4237586609185288,0.0046246274161968,0.620746163653178,0.9852445381355932,0.9741055,0.8841463414634146,1.3723384950163493,5.100857785680982,0.8857185599713067,45.27353225253071,4.517924412551787
H10,rand007,"(0, 2, 6)",rand007_0-2-6,600.221839158726,1.0000000000004012,251,250,3332,OK,212.1238972681727,0.6763101581038711,0.2463363050023669,0.4237586609185288,0.0689139490862049,1.395454208238092,0.9669685498007968,0.922519,0.8112604568098506,5.569188978487591,32.36790288435363,5.430938530293611,284.93139027096856,175.78809091943785
H10,rand007,"(2, 6, 9)",rand007_2-6-9,566.9524848961834,1.0000000000003983,248,249,3332,OK,232.94094787676656,0.6199018458143988,0.2463363050023669,0.4237586609185288,0.068913949086205,1.2949954630703948,0.9669152096774194,0.9160935,0.9109905886106237,5.569188978487591,34.41847792280501,5.389630015114589,307.7671782670808,185.50286168730872
H10,rand007,"(4, 6, 8)",rand007_4-6-8,571.5766673100973,1.0000000000004046,248,244,3332,OK,340.71379782044266,0.4974898002373317,0.2277945329100956,0.4237586609185288,0.0318304049016624,0.8924813945267326,0.9791562943548388,0.953381,0.9317995069843878,4.035225561331047,25.179667094797836,3.6982235888658073,219.87852298363677,93.12003880976953
H10,rand007,"(1, 3, 5)",rand007_1-3-5,610.483710384786,1.0000000000004017,248,244,3382,OK,304.07945309189887,0.5237414350028798,0.2277945329100956,0.4237586609185288,0.0318304049016624,1.032683562859018,0.9769005887096774,0.946019,0.9543841198895754,4.035225561331047,23.926450986530877,3.807138176234814,208.30723290579866,91.09130497263283
H10,rand007,"(0, 6, 7)",rand007_0-6-7,569.9319744330733,1.0000000000004,249,252,3332,OK,212.1238972681727,0.6763101581038711,0.2463363050023669,0.4237586609185288,0.0689139490862049,1.2869430170332468,0.9692031084337348,0.928591,0.7205284552845529,5.569188978487591,33.43461915201209,5.301645937727192,293.76575690319123,177.25851280672066
H10,rand007,"(2, 4, 7)",rand007_2-4-7,548.605735314136,1.000000000000398,238,243,3332,OK,256.01746921348314,0.5638144127688542,0.2151410732223006,0.4237586609185288,0.0065234855260725,0.7180996875719518,0.9828241722689076,0.9656635,0.959355131698456,1.746919123600164,5.889182574774745,1.4099171511349244,52.81166330664876,8.303259518339848
H10,rand007,"(3, 4, 6)",rand007_3-4-6,555.6080508162156,1.0000000000003972,230,232,3332,OK,372.8896294803494,0.4511884049703825,0.213242215112425,0.4237586609185288,0.0027257693063211,0.6039587811542151,0.9856591826086956,0.9771325,0.9215304798962386,0.9977578664325344,3.1584718895623896,0.6607558939672948,28.090420640118737,2.0869789169583677
H10,rand007,"(0, 3, 4)",rand007_0-3-4,574.6602098111682,1.0000000000003944,249,249,3332,OK,212.1238972681727,0.6763101581038711,0.2449897322062336,0.4237586609185288,0.0662208034939385,1.2289731989884751,0.97139362248996,0.935057,0.7703919250704737,4.917263581780013,30.217854285444606,4.68917619668378,265.1793011881335,141.6968430301658
H10,rand007,"(0, 1, 9)",rand007_0-1-9,610.6545536919912,1.000000000000409,252,252,3382,OK,218.6538135657612,0.6572112097363891,0.2916867108389084,0.4237586609185288,0.159614760759288,2.332606600143825,0.9301486785714286,0.825869,0.9715166461159064,12.151581760149767,81.44303125374356,11.930835077734518,717.3833374300493,971.6833741191922
H10,rand007,"(3, 8, 9)",rand007_3-8-9,517.1359068355548,1.0000000000004057,251,252,3332,OK,225.4373425633629,0.6378104746488928,0.2599391937450997,0.4237586609185288,0.0961197265716706,1.216754878318342,0.969791844621514,0.924094,0.9821806973608168,8.232076044802287,55.49838371944152,7.971890495640296,490.62302559925035,442.427037696414
H10,rand007,"(5, 6, 8)",rand007_5-6-8,577.0418283725531,1.0000000000004026,245,244,3332,OK,340.52337391812057,0.4990303611132524,0.2277945329100956,0.4237586609185288,0.0318304049016624,0.9109147051184432,0.9786226857142856,0.9531505,0.9836366672232426,4.035225561331047,25.186908781207023,3.6982235888658073,219.95422428194078,93.14682018527115
H10,rand007,"(0, 5, 6)",rand007_0-5-6,596.1984734030024,1.000000000000404,248,250,3332,OK,212.1238972681727,0.6763101581038711,0.2449897322062336,0.4237586609185288,0.0662208034939385,1.298949458792722,0.9699266370967742,0.932147,0.8047169811320755,4.917263581780014,30.297957438401788,4.580261609314774,265.91421381590067,138.7725712957647
H10,rand007,"(2, 3, 9)",rand007_2-3-9,556.2863065787295,1.0000000000003937,250,249,3332,OK,181.36166671463272,0.7002444637381979,0.2463363050023669,0.4237586609185288,0.068913949086205,1.2476746128469296,0.968599388,0.920817,0.946053328624404,5.569188978487591,34.34561645625702,5.348442296072342,307.1079669376176,183.6955477393233
H10,rand007,"(0, 4, 8)",rand007_0-4-8,558.477385648139,1.0000000000004,251,250,3332,OK,219.0999715854449,0.6581663914550515,0.2595420500039043,0.4237586609185288,0.0953254390892798,1.3601088065495348,0.9671503187250996,0.9207415,0.8868630649649746,7.954731276678526,52.239049490680046,7.717521636259824,456.9674035316515,403.155994701971
H10,rand007,"(4, 5, 6)",rand007_4-5-6,570.4920969332896,1.000000000000401,226,228,3332,OK,372.8896294803494,0.4511884049703825,0.2128450713712296,0.4237586609185288,0.0019314818239304,0.634704467947622,0.9852161327433628,0.976925,0.9152095018145826,0.7204130983087718,1.956954385661487,0.3209561306143158,17.34628786693614,0.6280965074106264
H10,rand007,"(1, 2, 7)",rand007_1-2-7,606.874029806578,1.0000000000004097,247,247,3382,OK,260.76595742499273,0.5720882373340894,0.2300905347611666,0.4237586609185288,0.0364224086038045,1.191863106933015,0.9714122024291498,0.9296245,0.9286816389507973,5.0617315866224395,27.93154064219212,4.7247296141572,244.43181967497452,131.96897724120052
H10,rand007,"(0, 4, 9)",rand007_0-4-9,611.0240526626294,1.0000000000004134,252,252,3332,OK,268.2063642335324,0.5955224169443551,0.2767372493000424,0.4237586609185288,0.129715837681556,2.221732452149114,0.9379931984126983,0.84281,0.9832779143173824,8.836769297127493,59.40067318632619,8.576583747965502,525.7631810617236,509.45484826805534
H10,rand007,"(0, 2, 3)",rand007_0-2-3,584.6110129594306,1.000000000000406,251,250,3332,OK,212.1238972681727,0.6763101581038711,0.2463363050023669,0.4237586609185288,0.0689139490862049,1.3434645550153286,0.9681773784860558,0.9257205,0.857023333643209,5.56918897848759,32.29504141780564,5.404144939671375,284.2721789415054,174.52708465451184
H10,rand007,"(2, 6, 7)",rand007_2-6-7,555.9238799791792,1.000000000000399,239,242,3332,OK,256.01746921348314,0.5638144127688542,0.215538216963496,0.4237586609185288,0.0073177730084632,0.7753515805182425,0.9819197154811716,0.9629055,0.9662525879917184,2.024263891723927,7.17080323163283,1.7961765066276942,64.2907087075986,12.880028298308837
H10,rand007,"(0, 2, 4)",rand007_0-2-4,593.0928121861418,1.0000000000004057,252,250,3332,OK,212.1238972681727,0.6763101581038711,0.2459391612611715,0.4237586609185288,0.0681196616038142,1.3455548547446496,0.9683994563492064,0.9257515,0.8015499584832549,5.291844210363828,31.086282227495552,5.153593762169848,273.45234487001875,160.20607017667248
H10,rand007,"(4, 6, 9)",rand007_4-6-9,556.9470430086776,1.0000000000004088,246,247,3332,OK,269.1237568080016,0.5923666542545104,0.2449897322062337,0.4237586609185288,0.0662208034939386,1.174055829030676,0.9706194268292684,0.9273645,0.9477083146470536,4.917263581780013,32.34129079044397,4.649720541019613,288.6743005137089,150.3779641114158
H10,rand007,"(0, 1, 3)",rand007_0-1-3,602.8339159197919,1.000000000000406,252,251,3382,OK,261.59552953727336,0.5995156824584572,0.2599391937450996,0.4237586609185288,0.0961197265716705,1.4777392221378114,0.963810873015873,0.911801,0.9279482785480604,8.23207604480229,52.26021235286198,8.052517081429288,456.79945755645923,420.826252650543
H10,rand007,"(2, 3, 7)",rand007_2-3-7,542.8482985182139,1.0000000000004048,244,238,3332,OK,255.8458898518392,0.5655187337498514,0.215538216963496,0.4237586609185288,0.0073177730084632,0.7182522071176801,0.9830941270491804,0.965963,0.993664202745512,2.024263891723927,7.097941765084839,1.8421517549360336,63.63149737813538,13.075485878984804
H10,rand007,"(1, 7, 9)",rand007_1-7-9,560.7915036614744,1.000000000000408,251,251,3382,OK,189.72591267387796,0.6759621879798738,0.2608886228000375,0.4237586609185288,0.0980185846815462,1.3960758073688249,0.9638688964143426,0.9096655,0.9492195629552548,8.606656673386103,56.24593160102276,8.42454453659821,496.7426558666794,473.8463557752729
H10,rand007,"(0, 1, 5)",rand007_0-1-5,615.9617054260549,1.000000000000406,251,252,3382,OK,261.59552953727336,0.5995156824584572,0.2595420500039043,0.4237586609185288,0.0953254390892798,1.4924629655467063,0.9634413864541832,0.9123205,0.882190445238869,7.954731276678526,51.058694848961075,7.805561844814962,446.0553247832766,398.5418003591008
H10,rand007,"(3, 5, 9)",rand007_3-5-9,553.6716401042474,1.0000000000004037,247,248,3332,OK,175.54212629681308,0.719213463812387,0.2449897322062337,0.4237586609185288,0.0662208034939386,1.1455123095742574,0.9713008906882592,0.929248,0.9538780120481928,4.917263581780013,32.27567101030517,4.517806614085557,288.0907904825497,145.81523996440615
N2,identity,"(0, 1, 2)",identity_0-1-2,196.99025271097528,1.0000000000001303,39,41,2672,OK,28.84444850734269,0.9806563594670196,0.2883321499011539,0.4655738943531093,0.1110904054491984,0.1112341532663929,0.9717229230769232,0.999521,0.9915966386554622,1.0482837986399605,0.5850912541863061,0.5616638635949178,0.7893780668446587,0.32862461438187685
N2,identity,"(0, 1, 3)",identity_0-1-3,199.73821783479195,1.0000000000001286,43,42,2688,OK,31.870454303643218,0.9788639618129478,0.2873536081379665,0.4655738943531093,0.1091333219228238,0.1084645811214187,0.974481069767442,0.999591,0.4251968503937008,0.9898300637000548,0.5719017396870563,0.5903730960055988,0.7727459120213818,0.33763540067003545
N2,identity,"(0, 1, 4)",identity_0-1-4,199.73821783479195,1.0000000000001286,43,42,2672,OK,31.870454303643218,0.9788639618129478,0.2873536081379665,0.4655738943531093,0.1091333219228238,0.1084645811214187,0.974481069767442,0.999591,0.4251968503937008,0.9898300637000548,0.5719017396870563,0.6528280912348152,0.7727459120213818,0.3733535210937711
N2,identity,"(0, 1, 5)",identity_0-1-5,199.73821783479195,1.0000000000001286,43,42,2696,OK,31.870454303643218,0.9788639618129478,0.2873536081379665,0.4655738943531093,0.1091333219228238,0.1084645811214187,0.974481069767442,0.999591,0.4251968503937008,0.9898300637000548,0.5719017396870563,0.6975790508182853,0.7727459120213818,0.3989466727322228
N2,identity,"(0, 1, 6)",identity_0-1-6,199.73821783479195,1.0000000000001286,43,42,2672,OK,31.870454303643218,0.9788639618129478,0.2873536081379665,0.4655738943531093,0.1091333219228238,0.1084645811214187,0.974481069767442,0.999591,0.4251968503937008,0.9898300637000548,0.5719017396870563,0.7296445145380639,0.7727459120213818,0.41728496721743635
N2,identity,"(0, 1, 7)",identity_0-1-7,195.56600417168113,1.0000000000001308,41,42,2696,OK,24.289052413038803,0.9831338991515088,0.2883321499011539,0.4655738943531093,0.1110904054491984,0.1133515438782334,0.973002,0.999457,0.9739130434782608,1.0482837986399605,0.5850912541863061,0.8110741582212587,0.7745627743021383,0.47455239647177877
N2,identity,"(0, 1, 8)",identity_0-1-8,178.78282184649663,1.0000000000001277,47,47,2672,OK,31.870454303643218,0.9788639618129475,0.3130620797915397,0.4655738943531093,0.1605502652299701,0.162213359881211,0.9757796170212766,0.999413,0.8059701492537313,1.421873223676595,0.8188160198886022,1.2011265412613459,0.8049116753020129,0.9835016538981781
N2,identity,"(0, 1, 9)",identity_0-1-9,171.6496972727839,1.0000000000001263,46,45,2672,OK,24.267038653349005,0.9831497139805824,0.3162117974458052,0.4655738943531093,0.1668497005385012,0.1689643911007745,0.9748666086956522,0.999458,0.832258064516129,1.5476169674235694,0.8968891991725665,1.3386665098824557,0.8219466146468942,1.2006355340076103
N2,identity,"(0, 2, 3)",identity_0-2-3,219.48523498463143,1.0000000000001297,38,39,2686,OK,46.56101398974499,0.965979281459412,0.2626236782475807,0.4655738943531093,0.059673462142052,0.0687160704752626,0.971809,0.999626,0.9801980198019802,0.6162406386634199,0.3381769739847601,0.216783670968964,0.5148347475296405,0.07331124585759213
N2,identity,"(0, 2, 4)",identity_0-2-4,219.48523498463143,1.0000000000001297,38,39,2654,OK,46.56101398974499,0.965979281459412,0.2626236782475807,0.4655738943531093,0.059673462142052,0.0687160704752626,0.971809,0.999626,0.9801980198019802,0.6162406386634199,0.3381769739847601,0.29363279461819225,0.5148347475296405,0.09929984994666881
N2,identity,"(0, 2, 5)",identity_0-2-5,219.48523498463143,1.0000000000001297,38,39,2696,OK,46.56101398974499,0.965979281459412,0.2626236782475807,0.4655738943531093,0.059673462142052,0.0687160704752626,0.971809,0.999626,0.9801980198019802,0.6162406386634199,0.3381769739847601,0.3486975979030209,0.5148347475296405,0.11792149849459824
N2,identity,"(0, 2, 6)",identity_0-2-6,219.48523498463143,1.0000000000001297,38,39,2654,OK,46.56101398974499,0.965979281459412,0.2626236782475807,0.4655738943531093,0.059673462142052,0.0687160704752626,0.971809,0.999626,0.9801980198019802,0.6162406386634199,0.3381769739847601,0.38815325356718705,0.5148347475296405,0.13126449273369062
N2,identity,"(0, 2, 7)",identity_0-2-7,215.57680901892695,1.0000000000001306,38,41,2696,OK,51.57122019664939,0.9394902763932316,0.263602220010768,0.4655738943531093,0.0616305456684267,0.0747543562409586,0.9715912105263158,0.99959,0.7433628318584071,0.6746943736033255,0.35136648848401,0.4748782011696858,0.516651609810397,0.16685628600259578
N2,identity,"(0, 2, 8)",identity_0-2-8,196.2401214284455,1.000000000000125,40,44,2654,OK,31.870454303643218,0.9788639618129475,0.2883321499011538,0.4655738943531093,0.1110904054491983,0.1117099115638698,0.97237185,0.999509,0.9,1.04828379863996,0.585091254186306,0.8687248352669584,0.5470005108102717,0.5082833034091369
N2,identity,"(0, 2, 9)",identity_0-2-9,190.9296843770676,1.0000000000001323,45,45,2654,OK,46.56101398974499,0.965979281459412,0.2914818675554194,0.4655738943531093,0.1173898407577295,0.1226410868551515,0.9749684,0.999586,0.7985611510791367,1.1740275423869344,0.6631644334702704,1.008983503570719,0.564035450155153,0.6691219735263245
N2,identity,"(0, 3, 4)",identity_0-3-4,222.44706873203768,1.0000000000001306,37,39,2686,OK,31.870454303643218,0.9788639618129475,0.2616451364843933,0.4655738943531093,0.0577163786156774,0.0657230390633975,0.9711884864864864,0.999662,0.7311827956989247,0.5577869037235144,0.3249874594855102,0.22078493125827475,0.49820259270636363,0.07175233390230973
N2,identity,"(0, 3, 5)",identity_0-3-5,222.44706873203768,1.0000000000001306,37,39,2696,OK,31.870454303643218,0.9788639618129475,0.2616451364843933,0.4655738943531093,0.0577163786156774,0.0657230390633975,0.9711884864864864,0.999662,0.7311827956989247,0.5577869037235144,0.3249874594855102,0.29024386296311533,0.49820259270636363,0.09432561565564343
N2,identity,"(0, 3, 6)",identity_0-3-6,222.44706873203768,1.0000000000001306,37,39,2686,OK,31.870454303643218,0.9788639618129475,0.2616451364843933,0.4655738943531093,0.0577163786156774,0.0657230390633975,0.9711884864864864,0.999662,0.7311827956989247,0.5577869037235144,0.3249874594855102,0.34001336232864,0.49820259270636363,0.110500078814311
N2,identity,"(0, 3, 7)",identity_0-3-7,218.46622406026484,1.00000000000013,36,40,2696,OK,51.57122019664939,0.9394902763932312,0.2626236782475807,0.4655738943531093,0.059673462142052,0.0705162685270686,0.9701557222222222,0.999593,0.9158878504672896,0.6162406386634199,0.3381769739847601,0.43412850187552643,0.5000194549871202,0.14681226308480277
N2,identity,"(0, 3, 8)",identity_0-3-8,199.48932575398717,1.0000000000001286,41,43,2686,OK,31.870454303643218,0.9788639618129475,0.2873536081379665,0.4655738943531093,0.1091333219228237,0.1087352118268075,0.9731529268292682,0.99957,0.4796747967479675,0.9898300637000546,0.5719017396870562,0.8332704398921031,0.5303683559869947,0.47654881420409234
N2,identity,"(0, 3, 9)",identity_0-3-9,194.1210960501678,1.0000000000001317,43,49,2686,OK,46.56101398974499,0.965979281459412,0.2905033257922321,0.4655738943531093,0.1154327572313548,0.1167986092268318,0.973996046511628,0.999532,0.9716312056737588,1.1155738074470287,0.6499749189710204,0.977323359253049,0.5474032953318761,0.635235671238986
N2,identity,"(0, 4, 5)",identity_0-4-5,222.44706873203768,1.0000000000001306,37,39,2696,OK,31.870454303643218,0.9788639618129475,0.2616451364843933,0.4655738943531093,0.0577163786156774,0.0657230390633975,0.9711884864864864,0.999662,0.7311827956989247,0.5577869037235144,0.3249874594855102,0.2655358908417449,0.49820259270636363,0.08629583456688043
N2,identity,"(0, 4, 6)",identity_0-4-6,222.44706873203768,1.0000000000001306,37,39,2654,OK,31.870454303643218,0.9788639618129475,0.2616451364843933,0.4655738943531093,0.0577163786156774,0.0657230390633975,0.9711884864864864,0.999662,0.7311827956989247,0.5577869037235144,0.3249874594855102,0.3296995186272815,0.49820259270636363,0.10714820895227586
N2,identity,"(0, 4, 7)",identity_0-4-7,218.46622406026484,1.00000000000013,36,40,2696,OK,51.57122019664939,0.9394902763932312,0.2626236782475807,0.4655738943531093,0.059673462142052,0.0705162685270686,0.9701557222222222,0.999593,0.9158878504672896,0.6162406386634199,0.3381769739847601,0.43412850187552643,0.5000194549871202,0.14681226308480277
N2,identity,"(0, 4, 8)",identity_0-4-8,199.48932575398717,1.0000000000001286,41,43,2654,OK,31.870454303643218,0.9788639618129475,0.2873536081379665,0.4655738943531093,0.1091333219228237,0.1087352118268075,0.9731529268292682,0.99957,0.4796747967479675,0.9898300637000546,0.5719017396870562,0.8406606318364908,0.5303683559869947,0.4807752778337089
N2,identity,"(0, 4, 9)",identity_0-4-9,194.1210960501678,1.0000000000001317,43,49,2654,OK,46.56101398974499,0.965979281459412,0.2905033257922321,0.4655738943531093,0.1154327572313548,0.1167986092268318,0.973996046511628,0.999532,0.9716312056737588,1.1155738074470287,0.6499749189710204,0.9900088551167405,0.5474032953318761,0.6434809253850962
N2,identity,"(0, 5, 6)",identity_0-5-6,222.44706873203768,1.0000000000001306,37,39,2696,OK,31.870454303643218,0.9788639618129475,0.2616451364843933,0.4655738943531093,0.0577163786156774,0.0657230390633975,0.9711884864864864,0.999662,0.7311827956989247,0.5577869037235144,0.3249874594855102,0.2976013545615234,0.49820259270636363,0.09671670815839606
N2,identity,"(0, 5, 7)",identity_0-5-7,218.46622406026484,1.00000000000013,36,40,2696,OK,51.57122019664939,0.9394902763932312,0.2626236782475807,0.4655738943531093,0.059673462142052,0.0705162685270686,0.9701557222222222,0.999593,0.9158878504672896,0.6162406386634199,0.3381769739847601,0.41642446622978024,0.5000194549871202,0.140825165882806
N2,identity,"(0, 5, 8)",identity_0-5-8,199.48932575398717,1.0000000000001286,41,43,2696,OK,31.870454303643218,0.9788639618129475,0.2873536081379665,0.4655738943531093,0.1091333219228237,0.1087352118268075,0.9731529268292682,0.99957,0.4796747967479675,0.9898300637000546,0.5719017396870562,0.8332704398921031,0.5303683559869947,0.47654881420409234
N2,identity,"(0, 5, 9)",identity_0-5-9,194.1210960501678,1.0000000000001317,43,49,2696,OK,46.56101398974499,0.965979281459412,0.2905033257922321,0.4655738943531093,0.1154327572313548,0.1167986092268318,0.973996046511628,0.999532,0.9716312056737588,1.1155738074470287,0.6499749189710204,0.9900088551167405,0.5474032953318761,0.6434809253850962
N2,identity,"(0, 6, 7)",identity_0-6-7,218.46622406026484,1.00000000000013,36,40,2696,OK,51.57122019664939,0.9394902763932312,0.2626236782475807,0.4655738943531093,0.059673462142052,0.0705162685270686,0.9701557222222222,0.999593,0.9158878504672896,0.6162406386634199,0.3381769739847601,0.3790309982447182,0.5000194549871202,0.12817955603282172
N2,identity,"(0, 6, 8)",identity_0-6-8,199.48932575398717,1.0000000000001286,41,43,2654,OK,31.870454303643218,0.9788639618129475,0.2873536081379665,0.4655738943531093,0.1091333219228237,0.1087352118268075,0.9731529268292682,0.99957,0.4796747967479675,0.9898300637000546,0.5719017396870562,0.810271100327053,0.5303683559869947,0.4633954518951868
N2,identity,"(0, 6, 9)",identity_0-6-9,194.1210960501678,1.0000000000001317,43,49,2654,OK,46.56101398974499,0.965979281459412,0.2905033257922321,0.4655738943531093,0.1154327572313548,0.1167986092268318,0.973996046511628,0.999532,0.9716312056737588,1.1155738074470287,0.6499749189710204,0.977323359253049,0.5474032953318761,0.635235671238986
N2,identity,"(0, 7, 8)",identity_0-7-8,195.82076334684473,1.0000000000001272,41,41,2696,OK,28.615051437640204,0.9790483593664856,0.2883321499011538,0.4655738943531093,0.1110904054491983,0.1143926245379432,0.9728848292682928,0.99943,0.8260869565217391,1.04828379863996,0.585091254186306,0.827537116224711,0.5321852182677513,0.4841847292176351
N2,identity,"(0, 7, 9)",identity_0-7-9,191.13416703146413,1.0000000000001312,44,47,2696,OK,46.56101398974499,0.965979281459412,0.2914818675554194,0.4655738943531093,0.1173898407577295,0.1230610024244329,0.9743286818181818,0.999476,0.8881118881118881,1.1740275423869344,0.6631644334702704,1.008983503570719,0.5492201576126327,0.6691219735263245
N2,identity,"(0, 8, 9)",identity_0-8-9,173.93339520938866,1.000000000000128,46,46,2654,OK,31.307073886935655,0.9762021976868116,0.3162117974458052,0.4655738943531093,0.1668497005385011,0.1683060985788604,0.974820608695652,0.999453,0.9727891156462584,1.547616967423569,0.8968891991725665,1.3386665098824553,0.5795690586125072,1.2006355340076098
N2,identity,"(1, 2, 4)",identity_1-2-4,222.46989511181425,1.0000000000001308,40,34,2672,OK,29.068263305447317,0.9781335524780966,0.2594739605933152,0.4655738943531093,0.053374026833521,0.0616035826549688,0.9735376,0.999766,0.6666666666666666,0.490496894916446,0.2601037947007959,0.09103992722199006,0.29117547413829514,0.023679830539723903
N2,identity,"(1, 2, 3)",identity_1-2-3,222.46989511181425,1.0000000000001308,40,34,2688,OK,29.068263305447317,0.9781335524780966,0.2594739605933152,0.4655738943531093,0.053374026833521,0.0616035826549688,0.9735376,0.999766,0.6666666666666666,0.490496894916446,0.2601037947007959,0.0038769598714033515,0.29117547413829514,0.0010084119744547214
N2,identity,"(1, 2, 5)",identity_1-2-5,222.46989511181425,1.0000000000001308,40,34,2696,OK,29.068263305447317,0.9781335524780966,0.2594739605933152,0.4655738943531093,0.053374026833521,0.0616035826549688,0.9735376,0.999766,0.6666666666666666,0.490496894916446,0.2601037947007959,0.15349492245120638,0.29117547413829514,0.03992461179686318
N2,identity,"(1, 2, 6)",identity_1-2-6,222.46989511181425,1.0000000000001308,40,34,2672,OK,29.068263305447317,0.9781335524780966,0.2594739605933152,0.4655738943531093,0.053374026833521,0.0616035826549688,0.9735376,0.999766,0.6666666666666666,0.490496894916446,0.2601037947007959,0.19824588203467652,0.29117547413829514,0.051564506201025706
N2,identity,"(1, 2, 7)",identity_1-2-7,218.63625060402111,1.0000000000001326,35,35,2696,OK,27.133941327647904,0.9788648172146902,0.2604525023565024,0.4655738943531093,0.0553311103598956,0.0647666572386635,0.9695716571428572,0.99972,0.9333333333333332,0.5489506298563516,0.2732933092000458,0.28876508069436063,0.2929923364190517,0.07891756448438007
N2,identity,"(1, 2, 8)",identity_1-2-8,201.60100754070243,1.0000000000001337,38,38,2672,OK,32.43364529834025,0.9770425035292898,0.2851824322468883,0.4655738943531093,0.1047909701406673,0.1078602489803748,0.9712114736842106,0.99966,0.8888888888888888,0.9225400548929862,0.5070180749023419,0.6853304144742844,0.32334123741892623,0.34747490741877574
N2,identity,"(1, 2, 9)",identity_1-2-9,195.7700306299159,1.00000000000013,40,38,2672,OK,31.870454303643218,0.9788639618129475,0.2883321499011539,0.4655738943531093,0.1110904054491984,0.1151970849071796,0.97220975,0.999476,0.944055944055944,1.0482837986399605,0.5850912541863063,0.8275371162247115,0.34037617676380766,0.48418472921763556
