system,chain,triple,tag,err_lucj,full_capture,n_unique_alpha,n_unique_beta,depth,status,err_sqd,captured,retained_J,retained_J_samespin,retained_J_oppspin,entropy_alpha,gini_alpha,top15_mass_alpha,w16_w15_alpha,role,triple_parsed,S0,is_floor,is_default
H10,newchain02,"(0, 1, 8)",newchain02_0-1-8,581.2905063404168,1.0000000000004103,252,252,3282,OK,262.11217742264915,0.593649195017505,0.23743547082990837,0.34964657949280487,0.12522436216701183,1.878067576881655,0.9412181468253968,0.856771,0.9989632249801793,,"(0, 1, 8)",11.2695437397008,False,False
H10,newchain02,"(0, 8, 9)",newchain02_0-8-9,506.61038479532647,1.0000000000004068,252,252,3282,OK,173.0256136171082,0.7239801473510928,0.25463067012604645,0.34964657949280487,0.15961476075928802,2.2411962002520593,0.9305183849206349,0.8317395,0.9656965749106955,,"(0, 8, 9)",12.151581760149767,False,False
H10,newchain03,"(1, 2, 3)",newchain03_1-2-3,528.5242744583325,1.0000000000003986,237,241,3332,OK,189.69369832535943,0.67292629419336,0.2312137362414964,0.42790392198906396,0.03452355049392884,0.7546343388455409,0.9809652616033755,0.96141,0.9299964374777342,,"(1, 2, 3)",4.687150958038624,False,False
H10,newchain03,"(3, 7, 9)",newchain03_3-7-9,516.1077145215893,1.0000000000004035,247,247,3282,OK,281.47626191630513,0.5696885688433813,0.2484089355376345,0.42790392198906396,0.06891394908620502,1.084727631764382,0.9732883967611337,0.932917,0.9996396071718173,,"(3, 7, 9)",5.56918897848759,False,False
H10,newchain03,"(0, 2, 8)",newchain03_0-2-8,512.2331857345674,1.0000000000003944,250,250,3282,OK,229.6378691244021,0.625721219075515,0.2629612533353051,0.42790392198906396,0.09801858468154624,1.3739584856198728,0.967038176,0.9199165,0.9966131644824032,,"(0, 2, 8)",8.606656673386103,False,False
H10,newchain03,"(2, 4, 9)",newchain03_2-4-9,511.04552667222333,1.0000000000004097,246,246,3282,OK,264.1729990634758,0.6084831653806585,0.24801179179643915,0.42790392198906396,0.06811966160381429,1.0318187764693243,0.9750766341463415,0.9395325,0.8871031354762374,,"(2, 4, 9)",5.291844210363828,False,False
H10,newchain03,"(4, 6, 9)",newchain03_4-6-9,511.9216909652042,1.0000000000004015,245,247,3282,OK,264.1729990634758,0.6084831653806585,0.24706236274150128,0.42790392198906396,0.06622080349393862,0.9747491952610524,0.9768675959183674,0.9458475,0.9713615023474178,,"(4, 6, 9)",4.917263581780013,False,False
H10,newchain03,"(0, 3, 7)",newchain03_0-3-7,520.230008204111,1.0000000000004026,245,245,3282,OK,270.1184614950716,0.590181138314209,0.2484089355376345,0.42790392198906396,0.06891394908620498,1.1241806758364028,0.9729213836734694,0.931325,0.9710841189267585,,"(0, 3, 7)",5.56918897848759,False,False
H10,newchain03,"(1, 3, 9)",newchain03_1-3-9,519.4746946679096,1.0000000000004101,247,248,3332,OK,178.73498837171908,0.7098115280714548,0.2620118242803673,0.42790392198906396,0.09611972657167062,1.1341044260794717,0.9717032955465587,0.9303885,0.9338049078683085,,"(1, 3, 9)",8.23207604480229,False,False
H10,newchain03,"(2, 7, 9)",newchain03_2-7-9,506.2893392095633,1.0000000000003992,248,246,3282,OK,228.13967093653176,0.6372569348725529,0.24935836459257235,0.42790392198906396,0.07081280719608068,1.1238532270523889,0.9719821048387097,0.928325,0.9888947646747752,,"(2, 7, 9)",5.943769607071405,False,False
H10,newchain03,"(2, 5, 7)",newchain03_2-5-7,496.7360253819839,1.0000000000003981,236,234,3282,OK,227.1234723789757,0.6124720204594835,0.2172137037575682,0.42790392198906396,0.006523485526072514,0.5012883497499232,0.9859144237288135,0.9758215,0.7373954599761051,,"(2, 5, 7)",1.746919123600164,False,False
H10,newchain03,"(1, 3, 5)",newchain03_1-3-5,534.8161413492934,1.0000000000004,240,240,3332,OK,189.69369832535943,0.67292629419336,0.22986716344536323,0.42790392198906396,0.03183040490166244,0.6629667129304598,0.9832538083333333,0.96678,0.9200747353124351,,"(1, 3, 5)",4.035225561331047,False,False
H10,newchain03,"(0, 5, 7)",newchain03_0-5-7,519.7250534177505,1.0000000000004017,244,245,3282,OK,270.1184614950716,0.5901811383142089,0.24801179179643912,0.42790392198906396,0.06811966160381425,1.0993678614397633,0.973236118852459,0.933258,0.952630643441166,,"(0, 5, 7)",5.291844210363828,False,False
H10,newchain03,"(5, 6, 7)",newchain03_5-6-7,496.92627532360586,1.0000000000003952,232,225,3282,OK,260.79778206664093,0.57148168563555,0.2162642747026304,0.42790392198906396,0.004624627416196836,0.4027114587581446,0.9877233146551724,0.980331,0.9937286202964652,,"(5, 6, 7)",1.3723384950163493,False,False
H10,newchain03,"(1, 2, 4)",newchain03_1-2-4,523.010714890181,1.0000000000004043,244,246,3332,OK,189.69369832535943,0.6729262941933603,0.23081659250030104,0.42790392198906396,0.03372926301153811,0.705699055936149,0.9822256598360656,0.962403,0.9647103950901419,,"(1, 2, 4)",4.409806189914862,False,False
H10,newchain03,"(0, 2, 4)",newchain03_0-2-4,513.4064603731323,1.0000000000004063,247,238,3282,OK,219.6184976966684,0.6561019737276735,0.24801179179643912,0.42790392198906396,0.06811966160381425,1.077976336430637,0.9740354493927126,0.935131,0.9541788531418949,,"(0, 2, 4)",5.291844210363828,False,False
H10,newchain03,"(2, 3, 6)",newchain03_2-3-6,495.6733996404408,1.0000000000003986,230,231,3282,OK,275.58553780588204,0.5624695967387054,0.21666141844382575,0.42790392198906396,0.005418914898587555,0.4334389492334813,0.9866448565217392,0.977274,0.9527930763178599,,"(2, 3, 6)",1.6496832631401122,False,False
H10,newchain03,"(2, 3, 5)",newchain03_2-3-5,503.81199806873855,1.0000000000003968,228,229,3282,OK,274.3264489544179,0.5663375556293965,0.2162642747026304,0.42790392198906396,0.0046246274161968375,0.4311923899946809,0.9869289385964912,0.978666,0.9606529928840519,,"(2, 3, 5)",1.3723384950163493,False,False
H10,newchain03,"(1, 4, 8)",newchain03_1-4-8,581.6270237548755,1.0000000000004017,249,248,3332,OK,178.4864263062298,0.7029388581649657,0.24441948124303384,0.42790392198906396,0.06093504049700372,1.228150777143905,0.970050453815261,0.9261425,0.995155809413636,,"(1, 4, 8)",7.0726932562295595,False,False
H10,newchain03,"(2, 8, 9)",newchain03_2-8-9,503.5320350337811,1.000000000000402,250,247,3282,OK,235.6297701413368,0.6120774607980612,0.2629612533353051,0.42790392198906396,0.09801858468154628,1.3031822009295941,0.967900912,0.9201095,0.9661153691004437,,"(2, 8, 9)",8.606656673386103,False,False
H10,newchain03,"(2, 3, 8)",newchain03_2-3-8,534.2906094820617,1.0000000000003992,242,244,3282,OK,231.19780067005635,0.625435093665625,0.2312137362414964,0.42790392198906396,0.03452355049392883,0.9119551758279957,0.9790142438016529,0.958308,0.8585845347313237,,"(2, 3, 8)",4.687150958038624,False,False
H10,newchain03,"(0, 1, 5)",newchain03_0-1-5,517.1858038826329,1.0000000000003983,247,247,3332,OK,181.69308891300685,0.6973050149992215,0.2616146805391719,0.42790392198906396,0.09532543908927986,1.1109372314591737,0.973392008097166,0.937795,0.9546579546579547,,"(0, 1, 5)",7.954731276678526,False,False
H10,newchain03,"(0, 1, 4)",newchain03_0-1-4,514.290951676152,1.0000000000004068,249,246,3332,OK,181.69308891300685,0.6973050149992216,0.2616146805391719,0.42790392198906396,0.09532543908927983,1.1028495175024318,0.9736426746987952,0.937625,0.9170360377722104,,"(0, 1, 4)",7.954731276678526,False,False
H10,newchain03,"(3, 5, 6)",newchain03_3-5-6,508.6726537967143,1.0000000000004066,224,220,3282,OK,257.7917130540559,0.5832397274906453,0.21531484564769257,0.42790392198906396,0.0027257693063211593,0.3763201318443903,0.98784853125,0.981597,0.985827664399093,,"(3, 5, 6)",0.9977578664325344,False,False
H10,newchain03,"(5, 6, 9)",newchain03_5-6-9,512.1756564404168,1.0000000000004023,244,247,3282,OK,264.1729990634758,0.6084831653806585,0.24706236274150128,0.42790392198906396,0.06622080349393862,0.9749689733912202,0.9767040040983607,0.946016,0.9076069213189684,,"(5, 6, 9)",4.917263581780013,False,False
H10,newchain03,"(1, 5, 8)",newchain03_1-5-8,582.5252262720122,1.0000000000003966,248,248,3332,OK,178.4864263062298,0.7029388581649656,0.24441948124303384,0.42790392198906396,0.06093504049700372,1.2314942630474393,0.9698765080645161,0.926088,0.9930311085566492,,"(1, 5, 8)",7.0726932562295595,False,False
H10,newchain03,"(1, 2, 9)",newchain03_1-2-9,512.4322049036723,1.0000000000003995,246,248,3332,OK,184.07027874691016,0.692567862472053,0.2629612533353051,0.42790392198906396,0.09801858468154631,1.1827125955482034,0.9700314227642276,0.9275455,0.9945088468578401,,"(1, 2, 9)",8.606656673386103,False,False
H10,newchain03,"(2, 4, 8)",newchain03_2-4-8,531.7886164321699,1.0000000000003977,248,247,3282,OK,231.19780067005635,0.625435093665625,0.23081659250030104,0.42790392198906396,0.03372926301153811,0.8835647122979181,0.9800229475806451,0.9587305,0.961978273299028,,"(2, 4, 8)",4.409806189914862,False,False
H10,newchain03,"(1, 2, 7)",newchain03_1-2-7,519.1282788384921,1.0000000000004008,245,243,3332,OK,189.452227226929,0.6765562583757638,0.23216316529643427,0.42790392198906396,0.03642240860380452,0.8068702487395348,0.9803893265306123,0.959984,0.9008365284071105,,"(1, 2, 7)",5.0617315866224395,False,False
H10,newchain03,"(0, 2, 5)",newchain03_0-2-5,516.2369620044008,1.0000000000004023,248,241,3282,OK,225.18777772413756,0.6390793223994586,0.24801179179643912,0.42790392198906396,0.06811966160381425,1.0888748447415408,0.9740590846774193,0.9354615,0.9977967744778355,,"(0, 2, 5)",5.291844210363828,False,False
H10,newchain03,"(4, 5, 7)",newchain03_4-5-7,507.1580509754137,1.000000000000404,230,225,3282,OK,283.9543826796822,0.5671138159408622,0.21586713096143503,0.42790392198906396,0.0038303399338061165,0.41438274469943637,0.9876915260869565,0.9813075,0.9751088985687617,,"(4, 5, 7)",1.0949937268925862,False,False
H10,newchain03,"(4, 5, 6)",newchain03_4-5-6,507.59311706024414,1.0000000000004015,209,212,3282,OK,377.03604243410194,0.4697151092926809,0.21491770190649723,0.42790392198906396,0.0019314818239304394,0.34122672689236305,0.9874811578947369,0.982774,0.9113110539845758,,"(4, 5, 6)",0.7204130983087718,False,False
H10,newchain03,"(2, 5, 6)",newchain03_2-5-6,495.0171449812837,1.0000000000004012,229,234,3282,OK,272.9389372523867,0.5674331873851108,0.2162642747026304,0.42790392198906396,0.0046246274161968375,0.4011638715535721,0.9870536244541485,0.978335,0.9139633286318759,,"(2, 5, 6)",1.3723384950163495,False,False
H10,newchain03,"(0, 5, 8)",newchain03_0-5-8,526.5473418436164,1.0000000000004066,244,247,3282,OK,227.38567542636633,0.627236408012714,0.2616146805391719,0.42790392198906396,0.09532543908927983,1.3174493164008891,0.9688737336065574,0.925157,0.9912185330768587,,"(0, 5, 8)",7.954731276678526,False,False
H10,newchain03,"(0, 6, 8)",newchain03_0-6-8,519.4510914514163,1.0000000000004006,251,249,3282,OK,269.1452012822362,0.5685558974932013,0.26201182428036723,0.42790392198906396,0.09611972657167055,1.336138051718924,0.9689189442231075,0.9232595,0.9641609719058466,,"(0, 6, 8)",8.23207604480229,False,False
H10,newchain03,"(0, 7, 8)",newchain03_0-7-8,527.130351119836,1.0000000000003997,248,250,3282,OK,231.7025872727001,0.6235717979440998,0.2629612533353051,0.42790392198906396,0.09801858468154624,1.4157106793667988,0.9658766330645161,0.916411,0.9831946483928863,,"(0, 7, 8)",8.606656673386103,False,False
H10,newchain03,"(1, 3, 4)",newchain03_1-3-4,532.5999880240681,1.000000000000401,241,236,3332,OK,189.69369832535943,0.67292629419336,0.22986716344536323,0.42790392198906396,0.03183040490166244,0.6552963115083322,0.9833590829875518,0.96699,0.8620030581039755,,"(1, 3, 4)",4.035225561331047,False,False
H10,newchain03,"(1, 8, 9)",newchain03_1-8-9,534.2502506565854,1.0000000000004032,250,250,3332,OK,183.6043186406462,0.6888199367228987,0.2765641420780379,0.42790392198906396,0.1252243621670119,1.496695471846212,0.960785368,0.8999415,0.9768311369904995,,"(1, 8, 9)",11.2695437397008,False,False
H10,newchain03,"(3, 4, 7)",newchain03_3-4-7,508.6435458906564,1.0000000000003983,230,231,3282,OK,204.39833563066313,0.632373278229349,0.2162642747026304,0.42790392198906396,0.004624627416196836,0.44386510144999064,0.987496147826087,0.981956,0.999484270242393,,"(3, 4, 7)",1.3723384950163489,False,False
H10,newchain03,"(3, 5, 7)",newchain03_3-5-7,508.4354190524376,1.000000000000394,234,228,3282,OK,262.21620579019424,0.5675609705743864,0.2162642747026304,0.42790392198906396,0.004624627416196836,0.4436137030608977,0.9877681324786325,0.981825,0.9860752965446106,,"(3, 5, 7)",1.372338495016349,False,False
H10,newchain03,"(4, 6, 7)",newchain03_4-6-7,496.89545620429067,1.0000000000004032,231,231,3282,OK,273.63553426550703,0.564496689004989,0.2162642747026304,0.42790392198906396,0.004624627416196836,0.40266310057697935,0.9876568398268398,0.9808875,0.9670022371364653,,"(4, 6, 7)",1.372338495016349,False,False
H10,newchain03,"(0, 2, 9)",newchain03_0-2-9,559.049371211823,1.0000000000003983,252,250,3282,OK,264.2612795514685,0.6074465999219445,0.2801564526314432,0.42790392198906396,0.13240898327382242,2.108393414404373,0.9451035277777777,0.8541465,0.9703425621773815,,"(0, 2, 9)",9.488694693835068,False,False
H10,newchain03,"(0, 1, 9)",newchain03_0-1-9,537.3945702514824,1.000000000000401,248,252,3332,OK,220.30653619229312,0.6546565313178073,0.293759341374176,0.42790392198906396,0.15961476075928802,2.0557172519569114,0.9455558508064517,0.8618405,0.9889641334336594,,"(0, 1, 9)",12.151581760149767,False,False
H10,newchain03,"(0, 8, 9)",newchain03_0-8-9,529.9673657341967,1.0000000000004052,251,252,3282,OK,268.6244978225769,0.5938151470585507,0.293759341374176,0.42790392198906396,0.15961476075928802,2.185988109034731,0.9411911354581673,0.8521195,0.9594915656925636,,"(0, 8, 9)",12.151581760149767,False,False
H10,newchain03,"(0, 1, 8)",newchain03_0-1-8,535.584331107807,1.000000000000395,251,250,3332,OK,183.60663772915763,0.6886036055818141,0.2765641420780379,0.42790392198906396,0.12522436216701183,1.5493741374394634,0.959847235059761,0.89638,0.9369579520306238,,"(0, 1, 8)",11.2695437397008,False,False
H10,newchain03,(),newchain03_floor,526.6438968814349,1.0000000000004043,202,201,3282,OK,387.22147746196447,0.46376536586842987,0.21395196099453198,0.42790392198906396,0.0,0.32516362837352353,0.9883215940594059,0.9855375,0.9707646176911544,,(),,True,False
H10,newchain04,"(3, 7, 9)",newchain04_3-7-9,552.7394440285258,1.0000000000004035,252,252,3232,OK,357.8819229183301,0.5166915360845341,0.23065738746568135,0.39240082584515773,0.06891394908620502,2.1313476134575855,0.9283151666666667,0.825055,0.8175474602360184,,"(3, 7, 9)",5.56918897848759,False,False
H10,newchain04,"(0, 2, 8)",newchain04_0-2-8,557.7320432585386,1.0000000000003957,252,252,3232,OK,375.6689317024202,0.49259773683633545,0.24520970526335198,0.39240082584515773,0.09801858468154624,2.4697550209013555,0.9146659484126984,0.801189,0.9867546358774429,,"(0, 2, 8)",8.606656673386103,False,False
H10,newchain04,"(1, 2, 3)",newchain04_1-2-3,531.6472243279185,1.000000000000407,252,251,3232,OK,458.3459751004595,0.46985327206334976,0.2134621881695433,0.39240082584515773,0.03452355049392884,1.5717411354778215,0.9546458650793651,0.8976655,0.8459178624443345,,"(1, 2, 3)",4.687150958038624,False,False
H10,newchain04,"(2, 4, 9)",newchain04_2-4-9,539.6217828581839,1.0000000000003912,252,252,3220,OK,367.14120354967685,0.501326823073446,0.23026024372448597,0.39240082584515773,0.06811966160381429,2.0685395690591677,0.9318167857142857,0.8329605,0.9603344005691925,,"(2, 4, 9)",5.291844210363828,False,False
H10,newchain04,"(4, 6, 9)",newchain04_4-6-9,559.9361331543839,1.0000000000004035,252,251,3232,OK,307.20217245435674,0.5564219616597229,0.22931081466954817,0.39240082584515773,0.06622080349393862,2.0699484117655436,0.932538876984127,0.8334975,0.9944593491193281,,"(4, 6, 9)",4.917263581780013,False,False
H10,newchain04,"(0, 3, 7)",newchain04_0-3-7,532.0342151454245,1.000000000000403,252,252,3232,OK,375.6689317024202,0.49259773683633534,0.23065738746568135,0.39240082584515773,0.06891394908620498,2.130968787479724,0.9307600912698413,0.834185,0.8698257080610022,,"(0, 3, 7)",5.56918897848759,False,False
H10,newchain04,"(2, 7, 9)",newchain04_2-7-9,537.9209361165733,1.000000000000402,252,252,3232,OK,367.14120354967685,0.501326823073446,0.2316068165206192,0.39240082584515773,0.07081280719608068,2.1583738560606394,0.9260126746031746,0.819065,0.9292625241883465,,"(2, 7, 9)",5.943769607071405,False,False
H10,newchain04,"(1, 3, 9)",newchain04_1-3-9,482.72408644772736,1.0000000000004126,252,252,3232,OK,370.5690149121237,0.5174821368171207,0.24426027620841417,0.39240082584515773,0.09611972657167062,1.890224161083185,0.9388554880952381,0.8510475,0.9704760652288269,,"(1, 3, 9)",8.23207604480229,False,False
H10,newchain04,"(0, 5, 7)",newchain04_0-5-7,535.4709932767535,1.0000000000004023,252,252,3232,OK,375.6689317024202,0.49259773683633545,0.23026024372448597,0.39240082584515773,0.06811966160381425,2.131660409272104,0.9304629484126984,0.8326815,0.9451168497964192,,"(0, 5, 7)",5.291844210363828,False,False
H10,newchain04,"(2, 5, 7)",newchain04_2-5-7,578.7260104785572,1.000000000000395,252,252,3232,OK,457.9651087311758,0.45942864302205394,0.19946215568561512,0.39240082584515773,0.006523485526072514,1.6900534028922052,0.9529076150793651,0.896437,0.8758474576271187,,"(2, 5, 7)",1.746919123600164,False,False
H10,newchain04,"(1, 3, 5)",newchain04_1-3-5,545.0128658039262,1.0000000000004026,251,252,3232,OK,458.36378435076506,0.46958569462266037,0.2121156153734101,0.39240082584515773,0.03183040490166244,1.495469190621388,0.9584332669322709,0.909627,0.8870722433460076,,"(1, 3, 5)",4.035225561331047,False,False
H10,newchain04,"(5, 6, 7)",newchain04_5-6-7,598.325387868364,1.000000000000397,251,250,3232,OK,367.75505032988497,0.5102672976687678,0.1985127266306773,0.39240082584515773,0.004624627416196836,1.6637997710559416,0.9554250239043824,0.901334,0.9231430081945546,,"(5, 6, 7)",1.3723384950163493,False,False
H10,newchain04,"(1, 2, 4)",newchain04_1-2-4,531.35609255499,1.000000000000392,252,252,3232,OK,458.3459751004595,0.4698532720633497,0.2130650444283479,0.39240082584515773,0.03372926301153811,1.5539126927809979,0.9555119325396826,0.899239,0.9077033394796148,,"(1, 2, 4)",4.409806189914862,False,False
H10,newchain04,"(0, 2, 4)",newchain04_0-2-4,520.8937435599265,1.0000000000003992,252,252,3232,OK,373.7712105539428,0.4952312180617114,0.23026024372448597,0.39240082584515773,0.06811966160381425,2.099650803145666,0.9312198531746032,0.829864,0.9865667946019562,,"(0, 2, 4)",5.291844210363828,False,False
H10,newchain04,"(2, 3, 6)",newchain04_2-3-6,578.8116734764391,1.000000000000394,249,252,3232,OK,457.9651087311758,0.459428643022054,0.19890987037187263,0.39240082584515773,0.005418914898587555,1.619003719389129,0.9562059558232932,0.90797,0.6313544747884708,,"(2, 3, 6)",1.6496832631401122,False,False
H10,newchain04,"(1, 4, 8)",newchain04_1-4-8,622.3182613792302,1.0000000000003941,252,252,3232,OK,367.7423946820975,0.500459259753213,0.22666793317108072,0.39240082584515773,0.06093504049700372,2.1812698301326865,0.9258358611111112,0.8175435,0.9886563439396517,,"(1, 4, 8)",7.0726932562295595,False,False
H10,newchain04,"(2, 8, 9)",newchain04_2-8-9,575.3759354274557,1.0000000000004092,252,252,3220,OK,303.62099129953447,0.5427948354803566,0.24520970526335198,0.39240082584515773,0.09801858468154628,2.4377794395411643,0.9133523531746032,0.795179,0.9733427695211134,,"(2, 8, 9)",8.606656673386103,False,False
H10,newchain04,"(2, 3, 8)",newchain04_2-3-8,640.5246718519572,1.000000000000395,252,252,3232,OK,367.2785846626212,0.5017934741681134,0.2134621881695433,0.39240082584515773,0.03452355049392883,2.1497664206847946,0.9331620396825396,0.848895,0.9072450392247347,,"(2, 3, 8)",4.687150958038624,False,False
H10,newchain04,"(2, 3, 5)",newchain04_2-3-5,579.7161217479667,1.0000000000004057,250,252,3232,OK,457.9651087311758,0.4594286430220539,0.1985127266306773,0.39240082584515773,0.0046246274161968375,1.588394402313053,0.958180428,0.913673,0.659733893557423,,"(2, 3, 5)",1.3723384950163493,False,False
H10,newchain04,"(0, 1, 5)",newchain04_0-1-5,464.48220400688456,1.0000000000003983,252,252,3232,OK,371.5786011714437,0.49674553206120536,0.24386313246721877,0.39240082584515773,0.09532543908927986,1.8853172742257664,0.9397687817460317,0.8489945,0.9851660516605166,,"(0, 1, 5)",7.954731276678526,False,False
H10,newchain04,"(0, 1, 4)",newchain04_0-1-4,463.83585862340306,1.0000000000004,252,252,3232,OK,304.8486768883292,0.5523628827660111,0.24386313246721877,0.39240082584515773,0.09532543908927983,1.8833828289765016,0.9398656507936508,0.8491115,0.9892062559659299,,"(0, 1, 4)",7.954731276678526,False,False
H10,newchain04,"(3, 5, 6)",newchain04_3-5-6,602.2865600201559,1.0000000000004088,251,251,3232,OK,457.9651087311758,0.459428643022054,0.19756329757573943,0.39240082584515773,0.0027257693063211593,1.5972645700873345,0.9586486294820717,0.912767,0.6628720340145384,,"(3, 5, 6)",0.9977578664325344,False,False
H10,newchain04,"(2, 4, 8)",newchain04_2-4-8,643.214275085855,1.0000000000004001,252,252,3182,OK,367.2785846626212,0.5017934741681134,0.2130650444283479,0.39240082584515773,0.03372926301153811,2.1512731706440302,0.9330971706349206,0.8475035,0.9112816502101867,,"(2, 4, 8)",4.409806189914862,False,False
H10,newchain04,"(1, 2, 9)",newchain04_1-2-9,472.84559273068714,1.0000000000004041,252,252,3232,OK,301.5791313268732,0.5601162075094426,0.245209705263352,0.39240082584515773,0.09801858468154631,1.9345295074488806,0.9366116666666666,0.8477935,0.9739901875126017,,"(1, 2, 9)",8.606656673386103,False,False
H10,newchain04,"(5, 6, 9)",newchain04_5-6-9,560.8895525977413,1.0000000000004008,252,252,3232,OK,307.20217245435674,0.556421961659723,0.22931081466954817,0.39240082584515773,0.06622080349393862,2.068907449527895,0.9324609642857142,0.8337625,0.9041050540719487,,"(5, 6, 9)",4.917263581780013,False,False
H10,newchain04,"(1, 2, 7)",newchain04_1-2-7,525.2975908246995,1.0000000000003983,252,252,3232,OK,458.15456597796356,0.46235895843128705,0.2144116172244811,0.39240082584515773,0.03642240860380452,1.6548134507109948,0.950542011904762,0.8828495,0.9494874184529357,,"(1, 2, 7)",5.0617315866224395,False,False
H10,newchain04,"(1, 5, 8)",newchain04_1-5-8,622.8820111555065,1.0000000000003892,252,252,3232,OK,367.7295628574795,0.5009286689149662,0.22666793317108072,0.39240082584515773,0.06093504049700372,2.178285439870279,0.9262418492063492,0.818027,0.9815818616308213,,"(1, 5, 8)",7.0726932562295595,False,False
H10,newchain04,"(0, 2, 5)",newchain04_0-2-5,522.3186428385551,1.0000000000004026,252,252,3232,OK,373.6960839153571,0.49504826678438224,0.23026024372448597,0.39240082584515773,0.06811966160381425,2.1013915945277954,0.9311835357142857,0.8299735,0.9660862192656362,,"(0, 2, 5)",5.291844210363828,False,False
H10,newchain04,"(4, 5, 7)",newchain04_4-5-7,600.2400710832934,1.0000000000004026,251,249,3232,OK,367.75505032988497,0.5102672976687675,0.1981155828894819,0.39240082584515773,0.0038303399338061165,1.6468834552301774,0.9564698326693227,0.903675,0.973668178433629,,"(4, 5, 7)",1.0949937268925862,False,False
H10,newchain04,"(4, 5, 6)",newchain04_4-5-6,607.1559484287156,1.0000000000004006,249,250,3232,OK,457.9651087311758,0.45942864302205394,0.19716615383454408,0.39240082584515773,0.0019314818239304394,1.6004703656243742,0.9582510200803213,0.910049,0.8050460279577225,,"(4, 5, 6)",0.7204130983087718,False,False
H10,newchain04,"(2, 5, 6)",newchain04_2-5-6,583.5960659880906,1.000000000000398,252,252,3232,OK,457.9651087311758,0.45942864302205394,0.1985127266306773,0.39240082584515773,0.0046246274161968375,1.6177699911673038,0.9568810277777777,0.906689,0.676750869762517,,"(2, 5, 6)",1.3723384950163495,False,False
H10,newchain04,"(0, 5, 8)",newchain04_0-5-8,580.0477395226621,1.0000000000003986,252,252,3232,OK,375.6689317024202,0.49259773683633545,0.24386313246721877,0.39240082584515773,0.09532543908927983,2.4396316014930903,0.9180521587301588,0.8109415,0.9223009120089672,,"(0, 5, 8)",7.954731276678526,False,False
H10,newchain04,"(0, 7, 8)",newchain04_0-7-8,584.0472656470457,1.000000000000398,252,252,3232,OK,300.34386021301975,0.5425926090486906,0.24520970526335198,0.39240082584515773,0.09801858468154624,2.5170123447707424,0.9129286507936508,0.802778,0.97136352137617,,"(0, 7, 8)",8.606656673386103,False,False
H10,newchain04,"(1, 3, 4)",newchain04_1-3-4,544.3201214352839,1.0000000000003941,252,251,3232,OK,457.98114637931155,0.46995682125175153,0.2121156153734101,0.39240082584515773,0.03183040490166244,1.4956322375066677,0.95863825,0.9097355,0.9329191340646539,,"(1, 3, 4)",4.035225561331047,False,False
H10,newchain04,"(0, 6, 8)",newchain04_0-6-8,580.0767211155788,1.0000000000004006,252,252,3232,OK,300.34386021301975,0.5425926090486906,0.24426027620841412,0.39240082584515773,0.09611972657167055,2.4696181200708107,0.9160980555555556,0.803931,0.9577949196678622,,"(0, 6, 8)",8.23207604480229,False,False
H10,newchain04,"(1, 8, 9)",newchain04_1-8-9,537.8400379096187,1.0000000000003983,252,252,3232,OK,298.6864752083962,0.5451471559355558,0.2588125940060848,0.39240082584515773,0.1252243621670119,2.368854809315315,0.9133386666666666,0.7854385,0.9778439314821141,,"(1, 8, 9)",11.2695437397008,False,False
H10,newchain04,"(3, 4, 7)",newchain04_3-4-7,595.9389477127451,1.0000000000003924,249,251,3232,OK,457.858252999654,0.4506387335033533,0.1985127266306773,0.39240082584515773,0.004624627416196836,1.646582350148549,0.9562027389558233,0.9050025,0.9247822644497229,,"(3, 4, 7)",1.3723384950163489,False,False
H10,newchain04,"(4, 6, 7)",newchain04_4-6-7,597.906213112096,1.000000000000398,251,250,3232,OK,367.75505032988497,0.5102672976687677,0.1985127266306773,0.39240082584515773,0.004624627416196836,1.66646064415293,0.9554054940239044,0.900558,0.9569220862846104,,"(4, 6, 7)",1.372338495016349,False,False
H10,newchain04,"(3, 5, 7)",newchain04_3-5-7,595.7553651260614,1.000000000000397,251,251,3232,OK,457.9145557409472,0.45070420295253927,0.1985127266306773,0.39240082584515773,0.004624627416196836,1.6421277754656332,0.956629390438247,0.9061225,0.9926309076737759,,"(3, 5, 7)",1.372338495016349,False,False
H10,newchain04,"(0, 2, 9)",newchain04_0-2-9,522.7372236532135,1.0000000000004006,252,252,3232,OK,265.42398145061077,0.6053655673297031,0.26240490455949006,0.39240082584515773,0.13240898327382242,2.873296656935865,0.8876709444444445,0.7261595,0.9023651571964234,,"(0, 2, 9)",9.488694693835068,False,False
H10,newchain04,"(0, 1, 9)",newchain04_0-1-9,449.4847249574292,1.0000000000004057,252,252,3232,OK,261.27515814669965,0.6169287152114482,0.27600779330222286,0.39240082584515773,0.15961476075928802,2.6553297998375425,0.9024681428571428,0.751959,0.9879337016574585,,"(0, 1, 9)",12.151581760149767,False,False
H10,newchain04,"(0, 8, 9)",newchain04_0-8-9,549.5671500602625,1.0000000000004021,252,252,3232,OK,272.15058387074185,0.5847552986996318,0.27600779330222286,0.39240082584515773,0.15961476075928802,3.0514133743421548,0.8781321428571428,0.710708,0.9975881513689788,,"(0, 8, 9)",12.151581760149767,False,False
