triple,captured,err_sqd,err_lucj,S0,S_int,S0_plus_Sint,system,chain
"(4, 5, 9)",0.9620023579000732,49.22033479513743,240.55128666454095,0.5577869037235145,0.5266546676845498,0.3677018630240845,N2,r039
"(1, 5, 9)",0.9629024200878444,47.068027818241376,214.89981511282963,0.9898300637000549,0.7421831054036345,2.089854915348463,N2,r039
"(3, 5, 8)",0.9570155385460308,49.74748074573654,245.56959412902305,0.4320431599765402,4.7515186860429594e-35,-1.6698068301349114,N2,r039
"(5, 6, 9)",0.9620023579000732,49.22033479513743,240.55128666454095,0.5577869037235145,0.5266546676845498,0.3677018630240845,N2,r039
"(4, 6, 9)",0.6534450110507337,221.89807501795488,472.69552039154394,4.917263581780013,17.403925535397285,0.3774073135822579,H10,newchain00
"(0, 3, 7)",0.6173282439626219,235.85003357562505,539.0437364088001,5.56918897848759,3.3781732536530416,-0.9116712253395212,H10,newchain00
"(1, 2, 3)",0.6936498745444886,172.10646317464565,491.4514265928478,4.687150958038624,18.182036644563418,0.3889873207297992,H10,newchain00
"(1, 3, 9)",0.7133078787352902,178.66940062463854,430.0323838734785,8.23207604480229,31.611006670219,2.9115891835533505,H10,newchain00
"(3, 7, 9)",0.6530852323389585,221.98519838737596,461.8957090195756,5.56918897848759,17.70289510198834,0.6106425653354286,H10,newchain00
"(2, 4, 9)",0.6687947443469664,218.00639165689884,453.29827930248,5.291844210363828,18.493064458542737,0.6089079674099819,H10,newchain00
"(2, 7, 9)",0.6945330051742714,184.20896517347617,451.95825622288055,5.943769607071405,18.792034025133795,0.842143219163153,H10,newchain00
"(0, 2, 8)",0.629178300662566,219.19472177023192,553.668515633988,8.606656673386103,5.668025158770496,0.2703380894264873,H10,newchain00
"(0, 5, 7)",0.5612889286146188,276.97309603058784,546.3395829677173,5.291844210363828,2.1642451471993205,-1.1263848422012752,H10,newchain00
"(5, 6, 7)",0.5874866244388663,256.07458130966967,515.1289959294827,1.3723384950163493,1.9708580467335843,-2.358173568177601,H10,newchain00
"(1, 3, 5)",0.640004759208646,197.31982953342,502.1483799135424,4.035225561331047,15.878969614964243,-0.05722694995967903,H10,newchain00
"(2, 5, 7)",0.6422599838752368,196.5335537452182,497.8394967647386,1.746919123600164,3.0599969698790375,-2.126672914349877,H10,newchain00
"(1, 2, 4)",0.6327583483152573,223.654503063047,495.36582525071185,4.409806189914862,17.249749840147118,0.20420422835952357,H10,newchain00
"(0, 2, 4)",0.6385895513977805,225.71776281295007,533.9670185486174,5.291844210363828,4.168342610207437,-0.9134058232649681,H10,newchain00
"(2, 3, 6)",0.4675425904256937,386.4664475092958,496.1243989637154,1.6496832631401122,4.907242314157998,-1.960411456871018,H10,newchain00
"(1, 4, 8)",0.6232714482831302,222.7019127615444,574.3630096661905,7.0726932562295595,16.728006661148427,0.9716643948529793,H10,newchain00
"(2, 8, 9)",0.6440723746338548,225.96407216023985,463.7287622264514,8.606656673386103,19.992747007105798,1.7926518801014375,H10,newchain00
"(2, 3, 5)",0.4678745853154408,386.4355041608496,493.2555505080902,1.3723384950163493,3.6933142077042773,-2.1751250737327723,H10,newchain00
"(0, 1, 5)",0.6322897709162592,229.9657989502384,514.2499106613033,7.954731276678526,16.07235671542998,1.1745617760166467,H10,newchain00
"(0, 1, 4)",0.633369722154109,230.82617000723093,514.4261277213582,7.954731276678526,16.3539980174674,1.2044923005081252,H10,newchain00
"(2, 3, 8)",0.6346393907767476,212.3361673198021,542.3344364586721,4.687150958038624,5.47463805830476,-0.9614506365498385,H10,newchain00
"(3, 5, 6)",0.4629744190905218,387.6243093148695,514.8286671250295,0.9977578664325344,2.6041752845588237,-2.4066257275604963,H10,newchain00
"(1, 2, 9)",0.7133078787352901,178.66940062463854,423.5531116259814,8.606656673386103,32.700145593364454,3.1430898373810745,H10,newchain00
"(2, 4, 8)",0.6321987172055368,218.6650931911549,549.4731508189279,4.409806189914862,4.542351253888462,-1.1462337289201137,H10,newchain00
"(5, 6, 9)",0.6611848587247225,220.02142165013083,470.7071478117495,4.917263581780013,17.12228423335986,0.34747678909077906,H10,newchain00
"(4, 5, 7)",0.5876073113748025,256.0548683437336,516.7702149173365,1.0949937268925862,1.0385712423172864,-2.5429566605478766,H10,newchain00
"(1, 2, 7)",0.6764586269888958,188.69222262453263,492.691120063328,5.0617315866224395,17.548719406738176,0.43743948011269473,H10,newchain00
"(0, 2, 5)",0.6290069162483517,229.22013111543737,534.0781602007426,5.291844210363828,3.8867013081700135,-0.9433363477564466,H10,newchain00
"(4, 5, 6)",0.4658085053539026,385.6865188569554,523.8754338875253,0.7204130983087718,1.6718884801425262,-2.591408819930772,H10,newchain00
"(1, 5, 8)",0.6232714482831301,222.7019127615444,572.5966482422882,7.0726932562295595,16.446365359111006,0.9417338703615008,H10,newchain00
"(2, 5, 6)",0.4644304066876028,387.2411424056619,502.6502104623374,1.3723384950163495,3.693314207704277,-2.1751250737327723,H10,newchain00
"(0, 5, 8)",0.6291783006625659,219.19472177023192,572.6930572793786,7.954731276678526,3.364958129171322,-0.17587618126299087,H10,newchain00
"(0, 7, 8)",0.6316160918921908,218.5680244347816,576.774939253533,8.606656673386103,3.9455689977998034,0.08728959498165878,H10,newchain00
"(0, 6, 8)",0.6291783006625659,219.19472177023192,577.256821576917,8.23207604480229,4.578886235625043,0.03883743559876329,H10,newchain00
"(1, 3, 4)",0.5919368232210813,249.05513495487952,503.1969373303129,4.035225561331047,16.160610917001666,-0.027296425468200436,H10,newchain00
"(3, 4, 7)",0.5303056603868876,313.6425504414442,510.865190620228,1.3723384950163489,2.2524993487710074,-2.3282430436861223,H10,newchain00
"(1, 8, 9)",0.6898434988794477,183.793476523908,470.2198856671238,11.2695437397008,32.17840241436576,3.9105500038745307,H10,newchain00
"(4, 6, 7)",0.5923049037336439,254.0983026985968,517.3832605519308,1.372338495016349,2.252499348771007,-2.3282430436861223,H10,newchain00
"(3, 5, 7)",0.5850479176271318,257.63897298192353,508.1916315918038,1.372338495016349,1.970858046733584,-2.358173568177601,H10,newchain00
"(0, 2, 9)",0.5964458696692881,268.3759400210688,521.2729720415199,9.488694693835068,19.61873836342477,2.0254797857565827,H10,newchain00
"(0, 1, 9)",0.7171932603501914,176.0218607551369,479.8682138593815,12.151581760149767,31.804393770684737,4.1433779095296766,H10,newchain00
"(0, 8, 9)",0.5924413268947204,268.5698415179836,521.8707264208939,12.151581760149767,19.096995184426078,2.7929399522500384,H10,newchain00
"(0, 1, 8)",0.6116299497750627,226.5742666009691,552.5252217291836,11.2695437397008,17.853680566030462,2.3882362131995802,H10,newchain00
"(1, 2, 3)",0.6177002325380508,218.685883829969,594.9830774676021,4.687150958038624,3.2640655738412736,-1.219350025821532,H10,newchain01
"(3, 7, 9)",0.5677253670814172,284.13487036979035,586.1378412561189,5.56918897848759,25.16801679065509,0.8323904279697613,H10,newchain01
"(0, 2, 8)",0.6165704369594397,232.5837054698674,561.4799648501831,8.606656673386103,23.680894829985544,1.6502604162218413,H10,newchain01
"(2, 4, 9)",0.6488799660329444,225.09066933756117,561.0102936937622,5.291844210363828,23.1474218455338,0.5825586776256466,H10,newchain01
"(4, 6, 9)",0.5801074522765162,277.69232684612354,570.8397786526991,4.917263581780013,21.63500627746638,0.3439555977121136,H10,newchain01
"(0, 3, 7)",0.5667983996522158,283.069644103656,598.9194810736213,5.56918897848759,24.00842012607804,0.7382012601305434,H10,newchain01
"(2, 7, 9)",0.6318537620679329,231.64754403300148,566.461831263057,5.943769607071405,25.466504252268788,0.9723912251618128,H10,newchain01
"(0, 5, 7)",0.5726226457212166,279.22552992765407,598.3871407327257,5.291844210363828,22.765290489452426,0.5515197521664187,H10,newchain01
"(1, 3, 9)",0.6338964714646422,222.31769532754964,590.1871141189891,8.23207604480229,22.819547871978205,1.4645409056226113,H10,newchain01
"(2, 5, 7)",0.5119601383558762,337.0343178873521,562.4491045165216,1.746919123600164,4.369404855892548,-2.038182011438506,H10,newchain01
"(1, 3, 5)",0.5733098478437803,253.29360988272057,612.189077746037,4.035225561331047,1.7224484756019647,-1.546032330977708,H10,newchain01
"(5, 6, 7)",0.4582253363359656,394.7287220475824,572.1066084784487,1.3723384950163493,2.8569892878251317,-2.276785091352039,H10,newchain01
"(1, 2, 4)",0.6194786029240124,218.2515865373702,589.2407111971352,4.409806189914862,1.9871240999397577,-1.4087779273493997,H10,newchain01
"(0, 2, 4)",0.5739752205789898,278.80496080416606,571.8552272131578,5.291844210363828,21.987825180956747,0.4883695097864288,H10,newchain01
"(2, 3, 6)",0.4575999494849618,397.29720804737315,549.3042110758956,1.6496832631401122,3.3564654532309657,-2.1505074322041615,H10,newchain01
"(2, 3, 5)",0.4581667191539655,397.4206659977941,558.6353863922992,1.3723384950163493,3.327263923059074,-2.238586657446805,H10,newchain01
"(1, 4, 8)",0.6239641942776903,223.67256646733404,646.5868353277368,7.0726932562295595,2.1047648134533414,-0.5763157196339068,H10,newchain01
"(2, 3, 8)",0.5542544773086728,281.0425414794002,578.7706103812847,4.687150958038624,4.986521734811967,-1.0794421445751357,H10,newchain01
"(2, 8, 9)",0.6953983824595438,180.68060026156553,544.4694274599664,8.606656673386103,24.840491494562592,1.7444495840610585,H10,newchain01
"(0, 1, 5)",0.6458272576220976,223.9368856605992,598.7651626158179,7.954731276678526,20.41682157077554,1.1836702298192685,H10,newchain01
"(3, 5, 6)",0.4028070168921953,471.2228414981876,572.9983342739065,0.9977578664325344,1.8148483549916565,-2.4771897373603373,H10,newchain01
"(0, 1, 4)",0.6458272576220976,223.9368856605992,596.0900967398875,7.954731276678526,20.383009733499637,1.1809238362555257,H10,newchain01
"(5, 6, 9)",0.6053799450921311,265.49613601030677,571.0335812643236,4.917263581780013,21.668818114742283,0.34670199127585666,H10,newchain01
"(2, 4, 8)",0.5542544773086729,281.0425414794002,576.8772281776036,4.409806189914862,3.7095802609104505,-1.2688700461030034,H10,newchain01
"(1, 5, 8)",0.6242778611479919,223.6927296598088,647.2613789718915,7.0726932562295595,2.1385766507292447,-0.5735693260701638,H10,newchain01
"(0, 2, 5)",0.5739752205789896,278.80496080416606,574.001893187349,5.291844210363828,22.02163701823265,0.49111590335017175,H10,newchain01
"(1, 2, 9)",0.6814546248689889,186.48627696631692,572.5552012170203,8.606656673386103,23.1180353335919,1.6045417028146627,H10,newchain01
"(1, 2, 7)",0.682229601704082,180.10022917807245,596.2270024460689,5.0617315866224395,4.306206506674749,-1.0189453798132333,H10,newchain01
"(4, 5, 6)",0.4028070168921954,471.2228414981876,571.8066817142518,0.7204130983087718,0.5379068810901408,-2.6666176388882055,H10,newchain01
"(4, 5, 7)",0.4057120748703934,471.3047557567762,583.659961245286,1.0949937268925862,2.7939759203773367,-2.367610710158426,H10,newchain01
"(2, 5, 6)",0.4577193314064967,391.79054856676566,548.2421731813174,1.3723384950163495,2.113335816605353,-2.337188940168286,H10,newchain01
"(0, 5, 8)",0.5541989080225032,278.4337784059092,585.3350977795664,7.954731276678526,22.139277731746233,1.323578111065665,H10,newchain01
"(0, 7, 8)",0.6720365310299663,189.46442781743312,595.2846076332836,8.606656673386103,24.42454830120532,1.710664265038088,H10,newchain01
"(1, 3, 4)",0.5733098478437803,253.29360988272057,609.7616313800422,4.035225561331047,1.6886366383260616,-1.5487787245414513,H10,newchain01
"(0, 6, 8)",0.5609268961125324,278.3711162894802,577.4197236465782,8.23207604480229,22.168479261918126,1.4116573363083083,H10,newchain01
"(1, 8, 9)",0.7064592531680641,178.2405601186028,594.3131565194317,11.2695437397008,23.235676047105486,2.4370039105301555,H10,newchain01
"(3, 5, 7)",0.4587343742335104,398.9493249484219,584.9372818086449,1.372338495016349,4.070917394278853,-2.1781828086305577,H10,newchain01
"(3, 4, 7)",0.4587343742335103,398.9493249484219,584.8469303716515,1.3723384950163489,4.037105557002949,-2.1809292021943008,H10,newchain01
"(4, 6, 7)",0.4057120748703935,471.3047557567762,571.9487653498447,1.372338495016349,2.8231774505492284,-2.279531484915782,H10,newchain01
"(0, 2, 9)",0.5920710763155146,269.11301042851045,613.6992718362854,9.488694693835068,43.1187364146089,3.501689139950491,H10,newchain01
"(0, 1, 9)",0.7172772082981433,176.23536983983445,613.0039616293415,12.151581760149767,41.51392096715178,4.194243466419588,H10,newchain01
"(0, 1, 8)",0.6716555620792635,188.67860167227855,606.9016094585828,11.2695437397008,22.076079382528434,2.342814742690938,H10,newchain01
"(0, 8, 9)",0.5903019418905469,270.2141535380269,586.7546782424995,12.151581760149767,43.23637712812248,4.334151347665984,H10,newchain01
"(3, 7, 9)",0.6413145229815228,227.6596338574981,516.3903179574785,5.56918897848759,8.644123500483555,-0.5203662481356773,H10,newchain02
"(0, 2, 8)",0.7084680007286546,170.47919991611238,526.4749430372007,8.606656673386103,19.08260888764521,1.5244133856694284,H10,newchain02
"(1, 2, 3)",0.4520619673113701,368.6820949393441,645.5182369748131,4.687150958038624,16.053141434287063,-0.007842098922610563,H10,newchain02
"(4, 6, 9)",0.5766041053381085,279.9459604451924,547.4752556192257,4.917263581780013,3.8192432961918534,-1.2330992267887035,H10,newchain02
"(2, 4, 9)",0.6243122469018403,233.5171034356165,551.0456654995899,5.291844210363828,3.163300613864482,-1.1868504593623652,H10,newchain02
"(0, 3, 7)",0.6620510959490966,217.47418667040552,548.0132350759952,5.56918897848759,22.96884534881886,0.9975568398714972,H10,newchain02
"(2, 7, 9)",0.6828004817478431,180.7214094117855,532.845801533945,5.943769607071405,7.724537395711863,-0.5020545284346999,H10,newchain02
"(1, 3, 9)",0.6185183807387892,220.58152725607985,587.1741091256695,8.23207604480229,18.38579639528115,1.3348195443334054,H10,newchain02
"(0, 5, 7)",0.6573299911958628,218.45406105994505,559.1192411053436,5.291844210363828,21.80742799329317,0.7887796229955922,H10,newchain02
"(2, 5, 7)",0.5066039520044903,301.9401074209744,553.0356502361791,1.746919123600164,5.1500511839637815,-2.071805108267598,H10,newchain02
"(5, 6, 7)",0.4713301046653705,372.31776279914453,548.0173027875512,1.3723384950163493,5.805993866291153,-2.118053875693936,H10,newchain02
"(1, 3, 5)",0.45206196731137,368.6820949393441,635.7428353731418,4.035225561331047,15.81131018353307,-0.23493103549949268,H10,newchain02
"(1, 2, 4)",0.4520619673113701,368.6820949393441,647.5009647846895,4.409806189914862,15.085111179227114,-0.1961269985425388,H10,newchain02
"(0, 2, 4)",0.661384164224307,217.05249847760211,584.0329790456647,5.291844210363828,17.488022462199783,0.33107262864480924,H10,newchain02
"(1, 4, 8)",0.6335763500470845,212.4089961936315,616.9149249993095,7.0726932562295595,16.631253454384282,0.7906171391611743,H10,newchain02
"(2, 3, 6)",0.4644503963182089,370.44508664058816,568.7171576226211,1.6496832631401122,2.454618590257717,-2.3874759704247905,H10,newchain02
"(2, 8, 9)",0.6834117040034186,180.9479329435204,491.0028467924086,8.606656673386103,4.7578870393099075,0.006490297662253952,H10,newchain02
"(2, 3, 8)",0.5676321695206378,275.6111894238771,532.5406951206935,4.687150958038624,3.344818183087513,-1.3544830652947393,H10,newchain02
"(0, 1, 4)",0.5880891405568266,266.52467244554765,623.0759245410402,7.954731276678526,31.7424879885565,2.664457732720651,H10,newchain02
"(0, 1, 5)",0.5821042565729267,266.3610349082797,629.7287023411027,7.954731276678526,31.549100888090766,2.643965415464675,H10,newchain02
"(2, 3, 5)",0.457664082151168,375.6047217735237,567.474278190752,1.3723384950163493,1.5568446571763506,-2.5683161395753347,H10,newchain02
"(3, 5, 6)",0.4725883644937654,371.04749121888415,566.3152480086567,0.9977578664325344,2.212787339503722,-2.614564907001673,H10,newchain02
"(2, 4, 8)",0.5773714523703799,267.95520146849674,537.6428234818986,4.409806189914862,2.3767879280275626,-1.5427679649146675,H10,newchain02
"(1, 2, 9)",0.6185183807387892,220.58152725607985,606.6784996161721,8.606656673386103,17.46621029050946,1.3531312640343827,H10,newchain02
"(5, 6, 9)",0.5766041053381085,279.9459604451924,552.1950733980034,4.917263581780013,3.625856195726117,-1.25359154404468,H10,newchain02
"(1, 2, 7)",0.6131660393344314,219.03899004587936,627.4267445671082,5.0617315866224395,19.646347961074497,0.4886689323851265,H10,newchain02
"(4, 5, 7)",0.4829410842433418,369.99990347352,543.6418808814967,1.0949937268925862,5.101607033675522,-2.2784017275885042,H10,newchain02
"(1, 5, 8)",0.6183273110582781,224.55519873383437,622.2136027651786,7.0726932562295595,16.437866353918544,0.7701248219051977,H10,newchain02
"(4, 5, 6)",0.4636711822802085,370.9492068298879,573.0242859590762,0.7204130983087718,1.2447570844437712,-2.8028498066216017,H10,newchain02
"(0, 2, 5)",0.661384164224307,217.05249847760211,590.8322432763154,5.291844210363828,17.29463536173405,0.3105803113888329,H10,newchain02
"(2, 5, 6)",0.4485854504621289,375.6702119756339,579.9922035348733,1.3723384950163495,1.29320123473203,-2.5962531873006953,H10,newchain02
"(0, 5, 8)",0.5931782803102723,274.9855412688875,525.542435944808,7.954731276678526,18.840777636891215,1.297324449092546,H10,newchain02
"(0, 7, 8)",0.6474146365682987,223.2850396623371,507.0520690057938,8.606656673386103,23.595401519204334,2.002612697276188,H10,newchain02
"(1, 3, 4)",0.4520619673113701,368.6820949393441,629.6699202909934,4.035225561331047,16.004697283998805,-0.2144387182435164,H10,newchain02
"(3, 4, 7)",0.483338676112247,369.8791349620585,532.7816479843648,1.3723384950163489,6.26302438920121,-2.069624510712599,H10,newchain02
"(0, 6, 8)",0.6474146365682989,223.2850396623371,528.0214599537345,8.23207604480229,19.738551569972582,1.4781646182430905,H10,newchain02
"(3, 5, 7)",0.483338676112247,369.8791349620585,537.2016304189353,1.372338495016349,6.069637288735473,-2.0901168279685756,H10,newchain02
"(4, 6, 7)",0.4713301046653705,372.31776279914453,543.3607828254007,1.372338495016349,5.999380966756889,-2.09756155843796,H10,newchain02
"(1, 8, 9)",0.6736850046099183,189.7567004174796,547.9977428336449,11.2695437397008,19.012352565666625,2.3398754017380954,H10,newchain02
"(0, 2, 9)",0.6567757019474578,218.83646420245117,600.5351724647801,9.488694693835068,19.86912157348213,1.8803308912217305,H10,newchain02
"(0, 1, 9)",0.6556807640010411,219.11468567113255,612.0127917742906,12.151581760149767,34.12358709983885,4.213715995297573,H10,newchain02
"(0, 1, 8)",0.593649195017505,262.11217742264915,581.2905063404168,11.2695437397008,33.337074414001926,3.85779848974527,H10,newchain02
"(0, 8, 9)",0.7239801473510928,173.0256136171082,506.61038479532647,12.151581760149767,21.415263848639295,2.867075028925444,H10,newchain02
"(1, 2, 3)",0.67292629419336,189.69369832535943,528.5242744583325,4.687150958038624,15.035056497802048,-0.6598745614371311,H10,newchain03
"(3, 7, 9)",0.5696885688433813,281.47626191630513,516.1077145215893,5.56918897848759,21.22435172962966,0.042920750400054386,H10,newchain03
"(0, 2, 8)",0.625721219075515,229.6378691244021,512.2331857345674,8.606656673386103,32.80984348820393,1.786896423297645,H10,newchain03
"(2, 4, 9)",0.6084831653806585,264.1729990634758,511.04552667222333,5.291844210363828,19.863581379490462,-0.13737434787540373,H10,newchain03
"(4, 6, 9)",0.6084831653806585,264.1729990634758,511.9216909652042,4.917263581780013,20.26123932349346,-0.22548887014177105,H10,newchain03
"(0, 3, 7)",0.590181138314209,270.1184614950716,520.230008204111,5.56918897848759,22.244892735617643,0.11385903846237735,H10,newchain03
"(1, 3, 9)",0.7098115280714548,178.73498837171908,519.4746946679096,8.23207604480229,33.43027504461456,1.714267000206061,H10,newchain03
"(2, 7, 9)",0.6372569348725529,228.13967093653176,506.2893392095633,5.943769607071405,20.502965272002736,0.10853275055442715,H10,newchain03
"(2, 5, 7)",0.6124720204594835,227.1234723789757,496.7360253819839,1.746919123600164,1.6911364450855846,-2.496030810343812,H10,newchain03
"(1, 3, 5)",0.67292629419336,189.69369832535943,534.8161413492934,4.035225561331047,14.618446217697407,-0.8902965606921787,H10,newchain03
"(0, 5, 7)",0.5901811383142089,270.1184614950716,519.7250534177505,5.291844210363828,21.106895997886078,-0.0509509606382976,H10,newchain03
"(5, 6, 7)",0.57148168563555,260.79778206664093,496.92627532360586,1.3723384950163493,2.0887943890885805,-2.5841453326101798,H10,newchain03
"(1, 2, 4)",0.6729262941933603,189.69369832535943,523.010714890181,4.409806189914862,13.674286147662851,-0.840169659712589,H10,newchain03
"(0, 2, 4)",0.6561019737276735,219.6184976966684,513.4064603731323,5.291844210363828,20.884122385478445,-0.06643605981308076,H10,newchain03
"(2, 3, 6)",0.5624695967387054,275.58553780588204,495.6733996404408,1.6496832631401122,3.2267911268201437,-2.4193353335095047,H10,newchain03
"(2, 3, 5)",0.5663375556293965,274.3264489544179,503.81199806873855,1.3723384950163493,2.412522902712506,-2.561642810498185,H10,newchain03
"(1, 4, 8)",0.7029388581649657,178.4864263062298,581.6270237548755,7.0726932562295595,24.960623357876063,0.7672557249683054,H10,newchain03
"(2, 8, 9)",0.6120774607980612,235.6297701413368,503.5320350337811,8.606656673386103,31.78930248221595,1.715958135235322,H10,newchain03
"(2, 3, 8)",0.625435093665625,231.19780067005635,534.2906094820617,4.687150958038624,14.115470393030357,-0.7237954265622428,H10,newchain03
"(0, 1, 5)",0.6973050149992215,181.69308891300685,517.1858038826329,7.954731276678526,33.312819312870985,1.6203952891677091,H10,newchain03
"(0, 1, 4)",0.6973050149992216,181.69308891300685,514.290951676152,7.954731276678526,33.09004570046335,1.6049101899929257,H10,newchain03
"(3, 5, 6)",0.5832397274906453,257.7917130540559,508.6726537967143,0.9977578664325344,2.8101808467155016,-2.649757332764552,H10,newchain03
"(5, 6, 9)",0.6084831653806585,264.1729990634758,512.1756564404168,4.917263581780013,20.48401293590109,-0.21000377096698786,H10,newchain03
"(1, 5, 8)",0.7029388581649656,178.4864263062298,582.5252262720122,7.0726932562295595,25.183396970283695,0.7827408241430885,H10,newchain03
"(1, 2, 9)",0.692567862472053,184.07027874691016,512.4322049036723,8.606656673386103,32.70888858698764,1.7798790003604337,H10,newchain03
"(2, 4, 8)",0.625435093665625,231.19780067005635,531.7886164321699,4.409806189914862,12.75470004289116,-0.9040905248377007,H10,newchain03
"(1, 2, 7)",0.6765562583757638,189.452227226929,519.1282788384921,5.0617315866224395,14.313670040175126,-0.5942625612827581,H10,newchain03
"(0, 2, 5)",0.6390793223994586,225.18777772413756,516.2369620044008,5.291844210363828,21.106895997886078,-0.0509509606382976,H10,newchain03
"(4, 5, 7)",0.5671138159408622,283.9543826796822,507.1580509754137,1.0949937268925862,1.051752552573309,-2.741937908773643,H10,newchain03
"(4, 5, 6)",0.4697151092926809,377.03604243410194,507.59311706024414,0.7204130983087718,1.4494104965763053,-2.83005243104001,H10,newchain03
"(2, 5, 6)",0.5674331873851108,272.9389372523867,495.0171449812837,1.3723384950163495,2.0887943890885805,-2.5841453326101793,H10,newchain03
"(0, 5, 8)",0.627236408012714,227.38567542636633,526.5473418436164,7.954731276678526,32.39323320809929,1.5564744240425972,H10,newchain03
"(0, 6, 8)",0.5685558974932013,269.1452012822362,519.4510914514163,8.23207604480229,33.207501432206925,1.6987819010312775,H10,newchain03
"(0, 7, 8)",0.6235717979440998,231.7025872727001,527.130351119836,8.606656673386103,32.80984348820393,1.786896423297645,H10,newchain03
"(1, 3, 4)",0.67292629419336,189.69369832535943,532.5999880240681,4.035225561331047,14.395672605289773,-0.9057816598669619,H10,newchain03
"(1, 8, 9)",0.6888199367228987,183.6043186406462,534.2502506565854,11.2695437397008,43.995225797200845,3.3873043850413276,H10,newchain03
"(3, 4, 7)",0.632373278229349,204.39833563066313,508.6435458906564,1.3723384950163489,2.189749290304872,-2.577127909672968,H10,newchain03
"(3, 5, 7)",0.5675609705743864,262.21620579019424,508.4354190524376,1.372338495016349,2.4125229027125057,-2.561642810498185,H10,newchain03
"(4, 6, 7)",0.564496689004989,273.63553426550703,496.89545620429067,1.372338495016349,1.866020776680947,-2.599630431784963,H10,newchain03
"(0, 2, 9)",0.6074465999219445,264.2612795514685,559.049371211823,9.488694693835068,39.918724824803235,2.5536126002599415,H10,newchain03
"(0, 1, 9)",0.6546565313178073,220.30653619229312,537.3945702514824,12.151581760149767,52.124648139788135,4.224958850065948,H10,newchain03
"(0, 8, 9)",0.5938151470585507,268.6244978225769,529.9673657341967,12.151581760149767,51.20506203501644,4.161037984940837,H10,newchain03
"(0, 1, 8)",0.6886036055818141,183.60663772915763,535.584331107807,11.2695437397008,45.01576680318884,3.4582426731036513,H10,newchain03
"(3, 7, 9)",0.5166915360845341,357.8819229183301,552.7394440285258,5.56918897848759,29.773635651417997,0.6694343752368757,H10,newchain04
"(0, 2, 8)",0.4925977368363354,375.6689317024202,557.7320432585386,8.606656673386103,17.576464589327042,0.8460600110772664,H10,newchain04
"(1, 2, 3)",0.4698532720633497,458.3459751004595,531.6472243279185,4.687150958038624,18.378022578230237,-0.31509855375230783,H10,newchain04
"(2, 4, 9)",0.501326823073446,367.1412035496769,539.6217828581839,5.291844210363828,30.93941845555815,0.6565611416583403,H10,newchain04
"(4, 6, 9)",0.5564219616597229,307.20217245435674,559.9361331543839,4.917263581780013,30.42646507570717,0.5087576761328315,H10,newchain04
"(0, 3, 7)",0.4925977368363353,375.6689317024202,532.0342151454245,5.56918897848759,1.9219593483277504,-1.070641945437229,H10,newchain04
"(2, 7, 9)",0.501326823073446,367.1412035496769,537.9209361165733,5.943769607071405,31.236873715278374,0.8766083381984959,H10,newchain04
"(1, 3, 9)",0.5174821368171207,370.5690149121237,482.72408644772736,8.23207604480229,45.68735898952761,2.4865754670639033,H10,newchain04
"(0, 5, 7)",0.4925977368363354,375.6689317024202,535.4709932767535,5.291844210363828,1.725939600435236,-1.1685958882857728,H10,newchain04
"(2, 5, 7)",0.4594286430220539,457.9651087311758,578.7260104785572,1.746919123600164,2.2682794922281113,-2.2301935884278787,H10,newchain04
"(1, 3, 5)",0.4695856946226603,458.36378435076506,545.0128658039262,4.035225561331047,16.718764766477342,-0.6202264595624722,H10,newchain04
"(5, 6, 7)",0.5102672976687678,367.75505032988497,598.325387868364,1.3723384950163493,1.755326112377133,-2.3779970539533872,H10,newchain04
"(1, 2, 4)",0.4698532720633497,458.3459751004595,531.35609255499,4.409806189914862,18.114379155785915,-0.4172773896925295,H10,newchain04
"(0, 2, 4)",0.4952312180617114,373.7712105539428,520.8937435599265,5.291844210363828,3.087742152467905,-1.083515179015764,H10,newchain04
"(2, 3, 6)",0.459428643022054,457.9651087311758,578.8116734764391,1.6496832631401122,3.3807720868541224,-2.190737508743157,H10,newchain04
"(1, 4, 8)",0.500459259753213,367.7423946820975,622.3182613792302,7.0726932562295595,30.87622010634035,1.2029450014986582,H10,newchain04
"(2, 8, 9)",0.5427948354803566,303.62099129953447,575.3759354274557,8.606656673386103,45.42814089241729,2.586136331751371,H10,newchain04
"(2, 3, 8)",0.5017934741681134,367.2785846626212,640.5246718519572,4.687150958038624,16.655566417259536,-0.4227116520264605,H10,newchain04
"(2, 3, 5)",0.4594286430220539,457.9651087311758,579.7161217479667,1.3723384950163493,2.2344676549522084,-2.3480619490278127,H10,newchain04
"(0, 1, 5)",0.4967455320612053,371.5786011714437,464.48220400688456,7.954731276678526,17.63966293854484,0.6485452035412541,H10,newchain04
"(0, 1, 4)",0.5523628827660111,304.8486768883292,463.83585862340306,7.954731276678526,17.572039263993037,0.6443203104495765,H10,newchain04
"(3, 5, 6)",0.459428643022054,457.9651087311758,602.2865600201559,0.9977578664325344,1.7215142751012302,-2.4958654145533212,H10,newchain04
"(2, 4, 8)",0.5017934741681134,367.2785846626212,643.214275085855,4.409806189914862,16.391922994815218,-0.5248904879666819,H10,newchain04
"(1, 2, 9)",0.5601162075094426,301.5791313268732,472.84559273068714,8.606656673386103,47.15059705338798,2.693749430025523,H10,newchain04
"(5, 6, 9)",0.556421961659723,307.20217245435674,560.8895525977413,4.917263581780013,30.494088750258978,0.5129825692245092,H10,newchain04
