seed,ordering,perm,E_ccsd_lucj,err_ccsd_lucj_mHa,retained_J,n_unique,n_alpha_tot,n_beta_tot,top1,dim,E_sub,err_sub_mHa,dps_full,gini_full,neff_full,entropy_full,compactness90_full,compactness99_full,compactness999_full,dps_alpha,gini_alpha,neff_alpha,entropy_alpha,compactness90_alpha,compactness99_alpha,compactness999_alpha,dps_beta,gini_beta,neff_beta,entropy_beta,compactness90_beta,compactness99_beta,compactness999_beta
1234,p09,1420693857,-108.61482856011949,229.47187219244825,0.1454054033157669,95,32,29,0.988549,225,-108.7950267402415,49.273692070443076,9.5e-05,0.9879310736842104,1.0234369420302705,0.09409790765094317,1,2,15,3.1e-05,0.9665197419354838,1.0146159132922483,0.05490020536448735,1,1,6,3.1e-05,0.9665340645161291,1.0145506961279185,0.05467727410405943,1,1,6
1234,p10,2013948657,-108.61765693837924,226.64349393269845,0.2019501778857106,111,40,33,0.987957,225,-108.7992336292605,45.06680305144073,0.000121,0.9901432231404959,1.0246701463138748,0.10074974857621671,1,2,23,3.6e-05,0.9706929444444445,1.0159511620138322,0.062346903503371735,1,1,7,3.8e-05,0.9721809473684209,1.016117217742813,0.06315506063636613,1,1,7
1234,p11,2059483716,-108.62795218358768,216.34824872425895,0.1548157013889487,112,29,30,0.986454,225,-108.8027630253079,41.53740700404285,0.000115,0.9894460347826088,1.027839773659983,0.11235746764242598,1,4,19,3.3e-05,0.9679839393939393,1.0168487997260551,0.06505190242657412,1,1,8,3.3e-05,0.9679278787878789,1.016965811612395,0.06568856156459348,1,1,8
1234,p12,0874562139,-108.62906765145593,215.23278085601305,0.2092286218785164,119,36,36,0.986407,225,-108.8190340604872,25.266371824741896,0.000127,0.9904116220472441,1.0279405854075365,0.11204170615500783,1,4,22,3.9e-05,0.972762358974359,1.0171865150017483,0.06692644407910266,1,1,7,3.6e-05,0.9705057222222224,1.0170941563029292,0.06658638166662896,1,1,7
1234,p13,8054372961,-108.60957988725586,234.72054505607787,0.1997790013511812,97,32,38,0.989686,225,-108.8238058227713,20.4946095406342,0.000105,0.9889897142857142,1.0211586778358757,0.08729170007852588,1,2,20,3.6e-05,0.9709860555555556,1.0136139185031023,0.05379482974305565,1,1,7,3.5e-05,0.9701753714285715,1.0136240825076739,0.05373639293915889,1,1,6
1234,p14,6579301248,-108.59320164779183,251.09878452011003,0.18054520269322355,77,28,30,0.98744,225,-108.7965833410555,47.71709125644463,8e-05,0.9859471500000001,1.0257347074836467,0.0975666236684372,1,2,14,3.1e-05,0.9666485161290324,1.0127947351511508,0.04893340005342877,1,1,5,3.3e-05,0.9686973939393939,1.0127578781795235,0.04865667953995346,1,1,5
1234,p15,8172640953,-108.61587230661664,228.42812569530224,0.2563210382736304,101,28,31,0.98333,225,-108.7940289974585,50.27143485344254,0.000105,0.9886475428571428,1.0344149006629193,0.12845023812232143,1,4,17,3.2e-05,0.9672676250000001,1.0197620767166262,0.07026051640774206,1,1,6,3.2e-05,0.9672581250000001,1.0199205745299567,0.07075341950770585,1,1,6
1234,p16,0472635918,-108.62410281737992,220.19761493201884,0.2714476067960903,136,39,36,0.975306,225,-108.8246087261328,19.691706179145285,0.000142,0.9905448169014084,1.0515409938954488,0.18311707166143812,1,5,31,4e-05,0.9728485500000001,1.034932529342646,0.11395547332472589,1,2,8,3.6e-05,0.9698474444444445,1.0345137807944775,0.11306631033860737,1,2,8
1234,p17,6237098145,-108.61424689979405,230.05353251788563,0.3101049577944687,118,36,38,0.986286,225,-108.7968137906301,47.48664168184291,0.000125,0.990308432,1.0282079586716784,0.1121960967771781,1,4,23,3.8e-05,0.972088894736842,1.0173106511151615,0.06678663639774066,1,1,7,3.9e-05,0.972838358974359,1.017062773283958,0.06592053628216385,1,1,7
1234,p18,9752803416,-108.66353462401761,180.76580829432487,0.2608203348140015,214,46,44,0.950089,225,-108.8165542028456,27.746229466345085,0.000221,0.9920340542986426,1.1078432179541988,0.33702999152420665,1,11,48,4.4e-05,0.9730575454545454,1.0748679355015829,0.21157519710422606,1,3,12,4.2e-05,0.9718623333333334,1.0740381512748682,0.20946440660037538,1,3,11
1234,p19,0836497215,-108.64906679289864,195.23363941330274,0.23706894721234323,146,40,42,0.967047,225,-108.814433219465,29.86721284693772,0.000154,0.9908578181818182,1.0695897459116896,0.22797936292300935,1,5,35,4.1e-05,0.973241756097561,1.042698849903013,0.1315230699197445,1,2,9,4e-05,0.9725925000000002,1.0426181269748245,0.13117565363505712,1,2,9
